"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"LRRFIP1",7.15578565688762e-08,0.476361199240541,0.772,0.55,0.000906566484871093,"CD8AB+ exhausted T","LRRFIP1"
"APMAP2",8.40331355765098e-08,0.538530646018534,0.392,0.164,0.0010646157946188,"CD8AB+ exhausted T","APMAP"
"ACAA22",8.62428577996239e-08,0.483113997142689,0.354,0.142,0.00109261076546344,"CD8AB+ exhausted T","ACAA2"
"LSP11",8.80188611188027e-08,0.471462905630636,0.709,0.482,0.00111511095151411,"CD8AB+ exhausted T","LSP1"
"PSMB92",1.07281187719305e-07,0.393191444090135,0.886,0.696,0.00135914536721587,"CD8AB+ exhausted T","PSMB9"
"UBC1",1.19244344938806e-07,0.479647499488145,0.937,0.886,0.00151070660602973,"CD8AB+ exhausted T","UBC"
"KLRB11",1.21473510013076e-07,0.518950101121218,0.532,0.244,0.00153894789835566,"CD8AB+ exhausted T","KLRB1"
"PPIA1",1.93871636843927e-07,0.370567218561937,0.937,0.87,0.00245615976717571,"CD8AB+ exhausted T","PPIA"
"SELT1",2.02484849205707e-07,0.488104850384998,0.557,0.32,0.00256528055458711,"CD8AB+ exhausted T","SELT"
"SYNE12",2.02899312681035e-07,0.504636561141042,0.443,0.198,0.00257053139235604,"CD8AB+ exhausted T","SYNE1"
"RARRES32",2.1828479742215e-07,0.410771275518905,0.848,0.697,0.00276545009854122,"CD8AB+ exhausted T","RARRES3"
"PDIA32",2.2212366272242e-07,0.429248738059478,0.759,0.524,0.00281408468303033,"CD8AB+ exhausted T","PDIA3"
"TBCB1",2.23853066200624e-07,0.507810581729696,0.494,0.255,0.00283599449569571,"CD8AB+ exhausted T","TBCB"
"CMC12",3.19185454728245e-07,0.663145761084121,0.468,0.219,0.00404376052595213,"CD8AB+ exhausted T","CMC1"
"CDK2AP22",3.30253101837284e-07,0.432536590719023,0.38,0.16,0.00418397654717656,"CD8AB+ exhausted T","CDK2AP2"
"SDF2L11",3.33709462634945e-07,0.556340996572664,0.418,0.193,0.00422776518212211,"CD8AB+ exhausted T","SDF2L1"
"SPN1",3.51567179658108e-07,0.54693448494693,0.481,0.245,0.00445400459908856,"CD8AB+ exhausted T","SPN"
"SLC20A1",4.54958433422118e-07,0.363638119723255,0.329,0.129,0.00576386839302481,"CD8AB+ exhausted T","SLC20A1"
"RAB27A1",5.07500437684517e-07,0.405185847746441,0.443,0.209,0.00642952304502515,"CD8AB+ exhausted T","RAB27A"
"GAPDH1",5.16412256462881e-07,0.396374451889245,0.962,0.816,0.00654242687712823,"CD8AB+ exhausted T","GAPDH"
"RORA1",5.44557234155205e-07,0.478411187302941,0.582,0.319,0.0068989955995123,"CD8AB+ exhausted T","RORA"
"BIN22",5.60590246604031e-07,0.44829394026557,0.658,0.438,0.00710211783422647,"CD8AB+ exhausted T","BIN2"
"ARPC41",5.70020780480124e-07,0.513530072939148,0.671,0.455,0.00722159326790269,"CD8AB+ exhausted T","ARPC4"
"CORO1A1",7.001032745278e-07,0.433451287740063,0.861,0.81,0.0088696083849927,"CD8AB+ exhausted T","CORO1A"
"XRCC6",8.27331290196509e-07,0.46467822291454,0.557,0.332,0.0104814601154996,"CD8AB+ exhausted T","XRCC6"
"IDS1",9.52535581343782e-07,0.478666842326005,0.57,0.325,0.0120676732800444,"CD8AB+ exhausted T","IDS"
"SEPT72",9.64931703575255e-07,0.454197836805966,0.797,0.576,0.0122247197525949,"CD8AB+ exhausted T","SEPT7"
"PSME22",9.72816269129008e-07,0.361583649660285,0.861,0.723,0.0123246093135954,"CD8AB+ exhausted T","PSME2"
"DBI2",1.31648703631816e-06,0.525252389385984,0.696,0.5,0.0166785742631147,"CD8AB+ exhausted T","DBI"
"SERF2",1.36925352512616e-06,0.277354606718454,0.987,0.95,0.0173470729098233,"CD8AB+ exhausted T","SERF2"
"AHNAK",1.39765237700215e-06,0.591905949897813,0.418,0.196,0.0177068579642403,"CD8AB+ exhausted T","AHNAK"
"SCP21",1.55471867714339e-06,0.481575401731817,0.633,0.407,0.0196967309207297,"CD8AB+ exhausted T","SCP2"
"GNLY1",1.6509268133555e-06,0.277277216045997,0.392,0.161,0.0209155917984009,"CD8AB+ exhausted T","GNLY"
"IL12RB11",1.66029389516206e-06,0.408394913494148,0.329,0.134,0.0210342633578081,"CD8AB+ exhausted T","IL12RB1"
"RAP1B2",1.66231305515702e-06,0.362461072422576,0.772,0.575,0.0210598440957842,"CD8AB+ exhausted T","RAP1B"
"IDI11",1.72525592865792e-06,0.439948464416813,0.456,0.232,0.0218572673601671,"CD8AB+ exhausted T","IDI1"
"HLA-E2",1.77293989739224e-06,0.268111211614348,0.962,0.965,0.0224613755600623,"CD8AB+ exhausted T","HLA-E"
"NCR32",1.95316126326651e-06,0.334737221064342,0.342,0.134,0.0247446000443234,"CD8AB+ exhausted T","NCR3"
"CD300A1",2.13581052051761e-06,0.483147284318687,0.329,0.136,0.0270585834844375,"CD8AB+ exhausted T","CD300A"
"LPCAT1",2.47970207464657e-06,0.373172869438635,0.253,0.088,0.0314153455836974,"CD8AB+ exhausted T","LPCAT1"
"CFLAR1",3.62212342851236e-06,0.400156544951422,0.696,0.478,0.0458886817158231,"CD8AB+ exhausted T","CFLAR"
"IFI27L21",4.46830325131506e-06,0.33885494182969,0.468,0.252,0.0566089338909105,"CD8AB+ exhausted T","IFI27L2"
"SLC9A3R11",4.7098038920576e-06,0.412557690749144,0.392,0.188,0.0596685055084778,"CD8AB+ exhausted T","SLC9A3R1"
"UTS22",4.92929491761024e-06,0.425496043268822,0.304,0.121,0.0624492373112041,"CD8AB+ exhausted T","UTS2"
"PIP4K2A2",5.00556077018055e-06,0.418062236045662,0.595,0.367,0.0634154493974174,"CD8AB+ exhausted T","PIP4K2A"
"ARHGDIB",5.11416748239735e-06,0.352817923538594,0.899,0.877,0.064791387834492,"CD8AB+ exhausted T","ARHGDIB"
"LCK1",5.15989179627852e-06,0.422243078583889,0.709,0.547,0.0653706691670526,"CD8AB+ exhausted T","LCK"
"ANXA4",5.23338616896071e-06,0.442835653002325,0.253,0.096,0.0663017693745632,"CD8AB+ exhausted T","ANXA4"
"LCP11",5.32801275483771e-06,0.425374840920401,0.722,0.517,0.067500593591039,"CD8AB+ exhausted T","LCP1"
"CLEC2B1",5.49888902801305e-06,0.41101817534701,0.62,0.424,0.0696654250958973,"CD8AB+ exhausted T","CLEC2B"
"PSME12",5.99521299706778e-06,0.356926202554292,0.924,0.854,0.0759533534598518,"CD8AB+ exhausted T","PSME1"
"PDIA42",6.34164392858604e-06,0.419318770683783,0.354,0.159,0.0803422869312566,"CD8AB+ exhausted T","PDIA4"
"CYB561D21",6.39898407962729e-06,0.440001706624232,0.266,0.101,0.0810687293047982,"CD8AB+ exhausted T","CYB561D2"
"TES1",6.43284767865922e-06,0.557855819108155,0.456,0.251,0.0814977472409336,"CD8AB+ exhausted T","TES"
"FAM49B1",6.66795769056751e-06,0.373607035909117,0.633,0.417,0.0844763559817998,"CD8AB+ exhausted T","FAM49B"
"FDPS",6.68852060766064e-06,0.415662453488787,0.367,0.182,0.0847368675784527,"CD8AB+ exhausted T","FDPS"
"CD532",7.08462954158888e-06,0.428918957544693,0.785,0.684,0.0897551716623895,"CD8AB+ exhausted T","CD53"
"CD2472",8.15417077602611e-06,0.47781804144985,0.62,0.423,0.103305189561475,"CD8AB+ exhausted T","CD247"
"WDR12",9.26320699484005e-06,0.335363912165005,0.544,0.332,0.117355569417629,"CD8AB+ exhausted T","WDR1"
"POMP",9.71675770720284e-06,0.436607845312228,0.722,0.504,0.123101603392553,"CD8AB+ exhausted T","POMP"
"HSPH11",1.22648658612825e-05,0.497647403535215,0.468,0.272,0.155383585596588,"CD8AB+ exhausted T","HSPH1"
"CTBP1",1.24323420545588e-05,0.462308290965302,0.38,0.192,0.157505341489206,"CD8AB+ exhausted T","CTBP1"
"ITGB1",1.32988422389712e-05,0.366794073226984,0.456,0.244,0.168483032325526,"CD8AB+ exhausted T","ITGB1"
"TMED9",1.50599633381672e-05,0.46114324881539,0.43,0.235,0.19079467553124,"CD8AB+ exhausted T","TMED9"
"CD6",1.51330318681776e-05,0.401790437104725,0.38,0.19,0.191720380737943,"CD8AB+ exhausted T","CD6"
"ARL4C2",1.5862532533527e-05,0.303897180053689,0.646,0.411,0.200962424667254,"CD8AB+ exhausted T","ARL4C"
"ATP6V1F",1.71164516962565e-05,0.42056046312263,0.544,0.325,0.216848326539873,"CD8AB+ exhausted T","ATP6V1F"
"PRPF38B",2.11885181978187e-05,0.403015814676207,0.633,0.463,0.268437337048166,"CD8AB+ exhausted T","PRPF38B"
"PPIB2",2.16450880499696e-05,0.394572081442068,0.734,0.535,0.274221620505065,"CD8AB+ exhausted T","PPIB"
"RHOC1",2.31447604088911e-05,0.330434661610768,0.354,0.161,0.293220969620241,"CD8AB+ exhausted T","RHOC"
"ID22",2.70029931143802e-05,0.334359564783259,0.747,0.566,0.342100919766082,"CD8AB+ exhausted T","ID2"
"CYTH4",2.73386869542376e-05,0.322196549657898,0.342,0.159,0.346353825023236,"CD8AB+ exhausted T","CYTH4"
"IQGAP21",2.76701454814478e-05,0.399336659467278,0.316,0.148,0.350553073104462,"CD8AB+ exhausted T","IQGAP2"
"CLK11",2.77098950487736e-05,0.379765058191819,0.57,0.37,0.351056660372913,"CD8AB+ exhausted T","CLK1"
"ITM2A",2.85882570425552e-05,0.560450447467392,0.595,0.446,0.362184628472131,"CD8AB+ exhausted T","ITM2A"
"OSTF12",3.14865858818516e-05,0.452255932454018,0.544,0.339,0.398903556537178,"CD8AB+ exhausted T","OSTF1"
"ARPC3",3.16406645875145e-05,0.300275918152964,0.861,0.773,0.400855579659222,"CD8AB+ exhausted T","ARPC3"
"PSMA71",3.25275462392723e-05,0.367162749741043,0.658,0.52,0.412091483305341,"CD8AB+ exhausted T","PSMA7"
"TMEM120B1",3.27997040879744e-05,0.514645454528645,0.291,0.129,0.415539451090548,"CD8AB+ exhausted T","TMEM120B"
"NCOA7",3.47667633737499e-05,0.406614789538016,0.329,0.154,0.440460125182038,"CD8AB+ exhausted T","NCOA7"
"S100A10",3.57095001303034e-05,0.448307534275517,0.734,0.602,0.452403657150814,"CD8AB+ exhausted T","S100A10"
"SNRPB1",3.81562483265403e-05,0.372461626045214,0.582,0.398,0.483401510048939,"CD8AB+ exhausted T","SNRPB"
"MRPL101",3.87234749154971e-05,0.255891233686133,0.304,0.131,0.490587703704433,"CD8AB+ exhausted T","MRPL10"
"MSN1",3.91878150939032e-05,0.36552748254254,0.608,0.416,0.49647042942466,"CD8AB+ exhausted T","MSN"
"SUB11",3.9599911840587e-05,0.412571073664263,0.861,0.739,0.501691283108397,"CD8AB+ exhausted T","SUB1"
"CD971",4.23451449569919e-05,0.449325727071548,0.544,0.35,0.53647064146013,"CD8AB+ exhausted T","CD97"
"EMB1",4.97243637753055e-05,0.374106404439764,0.506,0.32,0.629957964669346,"CD8AB+ exhausted T","EMB"
"PTGER22",5.40518979840564e-05,0.467656828158189,0.43,0.235,0.684783495560011,"CD8AB+ exhausted T","PTGER2"
"BSG1",6.05409317771707e-05,0.347196822372696,0.481,0.295,0.766993064684975,"CD8AB+ exhausted T","BSG"
"HSP90B12",6.1086328937372e-05,0.461060835021514,0.658,0.478,0.773902701307566,"CD8AB+ exhausted T","HSP90B1"
"HLA-F2",6.77023515961301e-05,0.346905884500907,0.709,0.568,0.857721092371373,"CD8AB+ exhausted T","HLA-F"
"HSP90AB11",6.89943826398079e-05,0.333695818243299,0.848,0.816,0.874089833663726,"CD8AB+ exhausted T","HSP90AB1"
"KRT10",6.90852072816815e-05,0.363088997520332,0.62,0.438,0.875240491051623,"CD8AB+ exhausted T","KRT10"
"PDIA62",7.27186339945796e-05,0.396973473097466,0.456,0.281,0.921272374077329,"CD8AB+ exhausted T","PDIA6"
"TWF2",7.75584983244973e-05,0.325207463156565,0.38,0.196,0.982588615273056,"CD8AB+ exhausted T","TWF2"
"BHLHE402",8.08815499832145e-05,0.327070513462107,0.278,0.119,1,"CD8AB+ exhausted T","BHLHE40"
"LY6E1",8.14264366656285e-05,0.277901545512938,0.785,0.636,1,"CD8AB+ exhausted T","LY6E"
"STK10",8.28604802834463e-05,0.431672716935397,0.354,0.182,1,"CD8AB+ exhausted T","STK10"
"LITAF1",8.3130339490135e-05,0.286651669226424,0.646,0.483,1,"CD8AB+ exhausted T","LITAF"
"CD3E1",8.37752042810611e-05,0.349448372540413,0.823,0.654,1,"CD8AB+ exhausted T","CD3E"
"IDH2",8.60903567674556e-05,0.481782248610541,0.367,0.202,1,"CD8AB+ exhausted T","IDH2"
"CHST122",8.66474726432365e-05,0.534188748875981,0.316,0.159,1,"CD8AB+ exhausted T","CHST12"
"CHCHD21",9.02594556047298e-05,0.324254985837465,0.835,0.752,1,"CD8AB+ exhausted T","CHCHD2"
"PSMD81",9.69215397920781e-05,0.320936945434012,0.494,0.299,1,"CD8AB+ exhausted T","PSMD8"
"TMEM9B1",0.000109852832156202,0.278610115546132,0.367,0.189,1,"CD8AB+ exhausted T","TMEM9B"
"XBP12",0.000111547994658273,0.42666969903295,0.544,0.386,1,"CD8AB+ exhausted T","XBP1"
"PPP2R5C1",0.000118177074236158,0.367842080580689,0.696,0.552,1,"CD8AB+ exhausted T","PPP2R5C"
"PTPN72",0.000128212127460621,0.397646156951588,0.38,0.207,1,"CD8AB+ exhausted T","PTPN7"
"RNF2132",0.000130922363093694,0.418362361602721,0.734,0.657,1,"CD8AB+ exhausted T","RNF213"
"FMNL1",0.000135898862741922,0.252151780028413,0.43,0.249,1,"CD8AB+ exhausted T","FMNL1"
"HNRNPA2B12",0.000135923499796038,0.289632209594061,0.937,0.828,1,"CD8AB+ exhausted T","HNRNPA2B1"
"ITGB71",0.000140183171526761,0.443003708526473,0.443,0.266,1,"CD8AB+ exhausted T","ITGB7"
"C5orf562",0.000148066390359008,0.2722606249596,0.494,0.294,1,"CD8AB+ exhausted T","C5orf56"
"COPE1",0.000156982108328511,0.334231062864316,0.62,0.479,1,"CD8AB+ exhausted T","COPE"
"DUSP22",0.000158410558745044,0.364858067651841,0.544,0.344,1,"CD8AB+ exhausted T","DUSP2"
"DHRS71",0.000158966885394963,0.523173172475755,0.43,0.26,1,"CD8AB+ exhausted T","DHRS7"
"FKBP8",0.000180254390306998,0.319621922196514,0.494,0.316,1,"CD8AB+ exhausted T","FKBP8"
"VCP1",0.00018686083230153,0.360440112303159,0.354,0.186,1,"CD8AB+ exhausted T","VCP"
"CBLB1",0.000192139847131582,0.426810020923087,0.316,0.159,1,"CD8AB+ exhausted T","CBLB"
"REEP51",0.000202412441729873,0.301354236142376,0.418,0.243,1,"CD8AB+ exhausted T","REEP5"
"PSME4",0.000224235093527149,0.408746786659509,0.253,0.118,1,"CD8AB+ exhausted T","PSME4"
"TCP1",0.00022670948672797,0.500446455837806,0.354,0.209,1,"CD8AB+ exhausted T","TCP1"
"NLRC5",0.000241118397468238,0.340668720222766,0.342,0.177,1,"CD8AB+ exhausted T","NLRC5"
"SPCS21",0.000243894924776165,0.278213287832387,0.62,0.459,1,"CD8AB+ exhausted T","SPCS2"
"SIT11",0.000246790405257316,0.373806907058276,0.329,0.176,1,"CD8AB+ exhausted T","SIT1"
"PDCD61",0.000247275865804391,0.307735359736393,0.468,0.295,1,"CD8AB+ exhausted T","PDCD6"
"NDUFB21",0.000247424650576725,0.408618466463079,0.671,0.513,1,"CD8AB+ exhausted T","NDUFB2"
"NEDD8",0.000269414956737761,0.386629167396294,0.709,0.604,1,"CD8AB+ exhausted T","NEDD8"
"NCK1",0.000271696223795682,0.264708256724372,0.278,0.13,1,"CD8AB+ exhausted T","NCK1"
"FKBP111",0.000278006447670355,0.391828987885713,0.481,0.312,1,"CD8AB+ exhausted T","FKBP11"
"FBXW5",0.000295672405368928,0.316885693305565,0.329,0.173,1,"CD8AB+ exhausted T","FBXW5"
"SUPT4H11",0.000307350691342925,0.390540041359417,0.443,0.26,1,"CD8AB+ exhausted T","SUPT4H1"
"DYNLRB1",0.000330830929139449,0.293475563785969,0.468,0.304,1,"CD8AB+ exhausted T","DYNLRB1"
"ZAP701",0.000350157311415874,0.401151497513491,0.392,0.224,1,"CD8AB+ exhausted T","ZAP70"
"TUBB4B",0.000358519028352929,0.452024324177614,0.367,0.213,1,"CD8AB+ exhausted T","TUBB4B"
"DEF61",0.000373786834653468,0.450842814985413,0.38,0.211,1,"CD8AB+ exhausted T","DEF6"
"RHOF",0.000380762679783167,0.382458059566789,0.418,0.266,1,"CD8AB+ exhausted T","RHOF"
"ATP6V0D11",0.000386864015593187,0.338352137881375,0.304,0.159,1,"CD8AB+ exhausted T","ATP6V0D1"
"RAB7L12",0.000418426019295796,0.341871873987393,0.405,0.227,1,"CD8AB+ exhausted T","RAB7L1"
"HCLS11",0.000426678880475315,0.327696335291323,0.582,0.415,1,"CD8AB+ exhausted T","HCLS1"
"P4HB2",0.00044724526019109,0.380172353919824,0.481,0.311,1,"CD8AB+ exhausted T","P4HB"
"C9orf1422",0.000451732659363684,0.377715537256331,0.519,0.339,1,"CD8AB+ exhausted T","C9orf142"
"THRAP31",0.000460137743930199,0.44108596532667,0.468,0.314,1,"CD8AB+ exhausted T","THRAP3"
"SEC61B2",0.000461362094864422,0.372553432760035,0.671,0.539,1,"CD8AB+ exhausted T","SEC61B"
"HSD17B10",0.000470411295823455,0.270482383164206,0.367,0.202,1,"CD8AB+ exhausted T","HSD17B10"
"TXN",0.000479004369836677,0.348081675716037,0.519,0.358,1,"CD8AB+ exhausted T","TXN"
"ANKRD36C",0.000529520905385667,0.296314305034313,0.405,0.241,1,"CD8AB+ exhausted T","ANKRD36C"
"CAPZB",0.000536653469540452,0.267501531467231,0.709,0.556,1,"CD8AB+ exhausted T","CAPZB"
"C20orf24",0.000550689422639694,0.265863798057857,0.443,0.26,1,"CD8AB+ exhausted T","C20orf24"
"PGAM1",0.000602940108025898,0.285158926399554,0.519,0.353,1,"CD8AB+ exhausted T","PGAM1"
"CMTM32",0.000604814922423461,0.350209039409409,0.354,0.202,1,"CD8AB+ exhausted T","CMTM3"
"ERP44",0.000654365871486619,0.377746439622722,0.367,0.21,1,"CD8AB+ exhausted T","ERP44"
"NDUFV11",0.00069413094073267,0.375992189968557,0.329,0.182,1,"CD8AB+ exhausted T","NDUFV1"
"C1orf561",0.000783816114009615,0.540559580690106,0.62,0.512,1,"CD8AB+ exhausted T","C1orf56"
"SRP14",0.000822383327800092,0.291572692430388,0.911,0.866,1,"CD8AB+ exhausted T","SRP14"
"RGS19",0.000823646671298648,0.267669637417952,0.354,0.203,1,"CD8AB+ exhausted T","RGS19"
"SASH31",0.000837238784439459,0.349565222501765,0.266,0.135,1,"CD8AB+ exhausted T","SASH3"
"CD631",0.000849582916095808,0.295981494905296,0.468,0.302,1,"CD8AB+ exhausted T","CD63"
"NDUFA32",0.000877942903069404,0.259224692687794,0.747,0.589,1,"CD8AB+ exhausted T","NDUFA3"
"UTRN1",0.000878556009899897,0.404000734127511,0.43,0.291,1,"CD8AB+ exhausted T","UTRN"
"MACF11",0.000892354036133619,0.268104851167844,0.38,0.219,1,"CD8AB+ exhausted T","MACF1"
"MRPL22",0.000897825362801446,0.408403742664481,0.253,0.125,1,"CD8AB+ exhausted T","MRPL22"
"PTPN6",0.000939734101201105,0.458094912225063,0.43,0.269,1,"CD8AB+ exhausted T","PTPN6"
"CHMP1B",0.000953085018501789,0.281045802740341,0.443,0.283,1,"CD8AB+ exhausted T","CHMP1B"
"LAMP12",0.000970289005951147,0.285933072014359,0.456,0.297,1,"CD8AB+ exhausted T","LAMP1"
"RP11-94L15.22",0.000992846226665118,0.383101434305832,0.316,0.173,1,"CD8AB+ exhausted T","RP11-94L15.2"
"NDUFA1",0.00100822358026029,0.284251001513755,0.734,0.609,1,"CD8AB+ exhausted T","NDUFA1"
"CD2BP2",0.00101685906885035,0.354232459518332,0.253,0.13,1,"CD8AB+ exhausted T","CD2BP2"
"CAST1",0.00116624346368757,0.424122038190884,0.532,0.356,1,"CD8AB+ exhausted T","CAST"
"MGST3",0.00123998308331936,0.266760575731013,0.291,0.16,1,"CD8AB+ exhausted T","MGST3"
"LRPAP1",0.00124848144317169,0.302521003121718,0.329,0.188,1,"CD8AB+ exhausted T","LRPAP1"
"CCDC1072",0.00127201239705197,0.287280786657446,0.392,0.232,1,"CD8AB+ exhausted T","CCDC107"
"ACTR31",0.00128799014408068,0.400730134380813,0.684,0.572,1,"CD8AB+ exhausted T","ACTR3"
"YWHAQ2",0.00131638141987506,0.37980181519269,0.557,0.412,1,"CD8AB+ exhausted T","YWHAQ"
"F8A1",0.00132572299337913,0.34827295880532,0.278,0.147,1,"CD8AB+ exhausted T","F8A1"
"GYPC",0.00139012135048266,0.347115800477296,0.595,0.437,1,"CD8AB+ exhausted T","GYPC"
"HSPA52",0.00140063622803279,0.41120778771089,0.481,0.349,1,"CD8AB+ exhausted T","HSPA5"
"ARL6IP5",0.00142108465973116,0.307432142077339,0.759,0.659,1,"CD8AB+ exhausted T","ARL6IP5"
"RAB5C",0.00143067555759538,0.291363299502833,0.38,0.243,1,"CD8AB+ exhausted T","RAB5C"
"CAPNS11",0.00157753859554453,0.260871721522112,0.342,0.193,1,"CD8AB+ exhausted T","CAPNS1"
"ENO11",0.00173220255950802,0.266658010008494,0.848,0.702,1,"CD8AB+ exhausted T","ENO1"
"ANXA21",0.00175000005293737,0.280778264716055,0.405,0.24,1,"CD8AB+ exhausted T","ANXA2"
"PARVG2",0.00176218261469871,0.280987461914757,0.304,0.165,1,"CD8AB+ exhausted T","PARVG"
"MDH22",0.0017770580236963,0.254223654086674,0.468,0.32,1,"CD8AB+ exhausted T","MDH2"
"TPM41",0.00192236042840312,0.257351717796373,0.253,0.133,1,"CD8AB+ exhausted T","TPM4"
"TAPBP2",0.00198100453675598,0.286005938657429,0.633,0.475,1,"CD8AB+ exhausted T","TAPBP"
"CAPZA11",0.00206117289571814,0.335710011219055,0.532,0.402,1,"CD8AB+ exhausted T","CAPZA1"
"VTI1B",0.00208938975131863,0.259514705273485,0.304,0.171,1,"CD8AB+ exhausted T","VTI1B"
"SEC11A1",0.0021372880501278,0.279551589022072,0.519,0.362,1,"CD8AB+ exhausted T","SEC11A"
"PTGER4",0.00217509181353217,0.435849123355183,0.291,0.165,1,"CD8AB+ exhausted T","PTGER4"
"ATP5G3",0.00223363371430402,0.309654534264332,0.633,0.512,1,"CD8AB+ exhausted T","ATP5G3"
"RUNX32",0.00233959350561569,0.26955940169777,0.392,0.251,1,"CD8AB+ exhausted T","RUNX3"
"PPP1R12A1",0.00234545055976585,0.372699726381589,0.443,0.303,1,"CD8AB+ exhausted T","PPP1R12A"
"TAOK31",0.00234697164175556,0.358127267278799,0.481,0.34,1,"CD8AB+ exhausted T","TAOK3"
"TCF251",0.00240566264854262,0.258479398082667,0.633,0.496,1,"CD8AB+ exhausted T","TCF25"
"TUBA4A",0.00258700494426301,0.25321827586878,0.544,0.388,1,"CD8AB+ exhausted T","TUBA4A"
"EPS15",0.00280282987322404,0.315647983862246,0.304,0.176,1,"CD8AB+ exhausted T","EPS15"
"SSBP41",0.00293629258287969,0.339271021358945,0.253,0.14,1,"CD8AB+ exhausted T","SSBP4"
"RPA2",0.00299785020437089,0.276373008276259,0.342,0.214,1,"CD8AB+ exhausted T","RPA2"
"LPXN2",0.00301154411202499,0.32801254188,0.291,0.175,1,"CD8AB+ exhausted T","LPXN"
"ACAP1",0.00301183685832043,0.270391285578798,0.646,0.497,1,"CD8AB+ exhausted T","ACAP1"
"CCT41",0.0030221637725452,0.288872631818523,0.494,0.352,1,"CD8AB+ exhausted T","CCT4"
"HSPB1",0.00320059596495436,0.440579486468343,0.418,0.285,1,"CD8AB+ exhausted T","HSPB1"
"PSMC5",0.00340607703084964,0.337394532432263,0.468,0.339,1,"CD8AB+ exhausted T","PSMC5"
"PMAIP12",0.00354827721016199,0.379870241617727,0.392,0.245,1,"CD8AB+ exhausted T","PMAIP1"
"RBM391",0.00356777861923774,0.252116206314772,0.835,0.74,1,"CD8AB+ exhausted T","RBM39"
"PSMD2",0.00357903437621166,0.287474843366809,0.304,0.18,1,"CD8AB+ exhausted T","PSMD2"
"SUMF2",0.00363632988727656,0.265048586245479,0.354,0.228,1,"CD8AB+ exhausted T","SUMF2"
"PSMA1",0.00364718810580256,0.253629479399989,0.595,0.449,1,"CD8AB+ exhausted T","PSMA1"
"TAP11",0.00372642306378967,0.259873511604444,0.544,0.432,1,"CD8AB+ exhausted T","TAP1"
"DIP2A1",0.00374927733749249,0.36984290646866,0.367,0.245,1,"CD8AB+ exhausted T","DIP2A"
"PTPRE1",0.00411202486478348,0.318283400763828,0.253,0.139,1,"CD8AB+ exhausted T","PTPRE"
"ADRM1",0.00421613736353154,0.358703696509269,0.316,0.197,1,"CD8AB+ exhausted T","ADRM1"
"SLU7",0.00425471711972843,0.279082297444151,0.291,0.172,1,"CD8AB+ exhausted T","SLU7"
"DNAJC1",0.00429940657335532,0.367424926717691,0.291,0.175,1,"CD8AB+ exhausted T","DNAJC1"
"CASP8",0.00439007545079585,0.266546435798946,0.354,0.223,1,"CD8AB+ exhausted T","CASP8"
"ITGAL2",0.00454183158483654,0.326854855182343,0.316,0.194,1,"CD8AB+ exhausted T","ITGAL"
"RNF167",0.0047731549199379,0.276228196516298,0.253,0.144,1,"CD8AB+ exhausted T","RNF167"
"SNRPA1",0.00482511171923874,0.251784388388981,0.278,0.161,1,"CD8AB+ exhausted T","SNRPA1"
"PSMC3",0.00511735111461323,0.264878681565563,0.304,0.185,1,"CD8AB+ exhausted T","PSMC3"
"LMO42",0.00523331213792282,0.291767249764152,0.278,0.156,1,"CD8AB+ exhausted T","LMO4"
"PHPT11",0.00525100043173205,0.349380342216213,0.405,0.276,1,"CD8AB+ exhausted T","PHPT1"
"PSMA51",0.00547328501923723,0.34220061737041,0.456,0.344,1,"CD8AB+ exhausted T","PSMA5"
"BUB3",0.00550536081211257,0.333804750890165,0.405,0.286,1,"CD8AB+ exhausted T","BUB3"
"PPP1R15A1",0.00586412294061112,0.299039952110465,0.633,0.475,1,"CD8AB+ exhausted T","PPP1R15A"
"MYEOV2",0.00596067042043395,0.267462734897287,0.544,0.415,1,"CD8AB+ exhausted T","MYEOV2"
"SLC25A3",0.00599497123722064,0.256569885625406,0.608,0.538,1,"CD8AB+ exhausted T","SLC25A3"
"SAR1A1",0.00603748102096276,0.263884526854773,0.392,0.272,1,"CD8AB+ exhausted T","SAR1A"
"TMEM173",0.00612198450680331,0.336071242615898,0.291,0.182,1,"CD8AB+ exhausted T","TMEM173"
"CCDC121",0.00612233670982985,0.310588481178557,0.392,0.27,1,"CD8AB+ exhausted T","CCDC12"
"GPR652",0.00619546460734485,0.309731925220919,0.342,0.215,1,"CD8AB+ exhausted T","GPR65"
"BTN3A2",0.00623781126273993,0.295357231722185,0.392,0.264,1,"CD8AB+ exhausted T","BTN3A2"
"RBCK1",0.00643281843620231,0.342157214403857,0.329,0.219,1,"CD8AB+ exhausted T","RBCK1"
"TSC22D4",0.00658938681315795,0.304339809506427,0.38,0.256,1,"CD8AB+ exhausted T","TSC22D4"
"SNX171",0.00661015446264632,0.298574018719867,0.329,0.207,1,"CD8AB+ exhausted T","SNX17"
"STK17A",0.00664520981513965,0.349167920652659,0.519,0.39,1,"CD8AB+ exhausted T","STK17A"
"MRPS121",0.00686335510704868,0.25262181421187,0.291,0.176,1,"CD8AB+ exhausted T","MRPS12"
"RNASEH2B",0.00710747241616767,0.324856771577683,0.316,0.202,1,"CD8AB+ exhausted T","RNASEH2B"
"LPP",0.00717990688634332,0.304506709722418,0.266,0.156,1,"CD8AB+ exhausted T","LPP"
