"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"APOLD1",2.67475919435832e-30,0.287698526871579,0.409,0.113,4.03433929285065e-26,"MKI67 high CD8AB+ T","APOLD1"
"RALY",2.87213303788598e-30,0.473432306163496,0.751,0.423,4.33203826104342e-26,"MKI67 high CD8AB+ T","RALY"
"CISD32",3.3454707470374e-30,0.387250991600248,0.649,0.252,5.0459735277565e-26,"MKI67 high CD8AB+ T","CISD3"
"BUB3",3.44779073485341e-30,0.417172307866742,0.716,0.33,5.2003027653794e-26,"MKI67 high CD8AB+ T","BUB3"
"CHORDC1",4.39860504805605e-30,0.252271152739081,0.538,0.174,6.63441599398294e-26,"MKI67 high CD8AB+ T","CHORDC1"
"PRPF38A",5.53122721935369e-30,0.326346255302378,0.631,0.236,8.34275001495117e-26,"MKI67 high CD8AB+ T","PRPF38A"
"PSMA2.1",7.93483159987006e-30,0.491483608485124,0.818,0.626,1.1968106502084e-25,"MKI67 high CD8AB+ T","PSMA2.1"
"CD3D1",9.78503948012593e-30,0.562191657393784,0.924,0.475,1.47587750478739e-25,"MKI67 high CD8AB+ T","CD3D"
"CD521",1.02617377208811e-29,0.556888463310236,0.973,0.691,1.5477779004405e-25,"MKI67 high CD8AB+ T","CD52"
"COTL1",1.08057006247924e-29,0.510918293123875,0.902,0.754,1.62982382523744e-25,"MKI67 high CD8AB+ T","COTL1"
"SNRNP40",1.29928462368375e-29,0.295014569380563,0.604,0.222,1.95971099790219e-25,"MKI67 high CD8AB+ T","SNRNP40"
"ADA2",1.31278647435528e-29,0.384359565032347,0.707,0.296,1.98007583927007e-25,"MKI67 high CD8AB+ T","ADA"
"PPIB2",1.63265470654222e-29,0.558447222768546,0.831,0.604,2.46253309387763e-25,"MKI67 high CD8AB+ T","PPIB"
"MT-ND6",1.96228738588481e-29,0.270112046797304,0.529,0.176,2.95971806413005e-25,"MKI67 high CD8AB+ T","MT-ND6"
"NUDC",2.03421555579631e-29,0.399675672995164,0.667,0.294,3.06820732280757e-25,"MKI67 high CD8AB+ T","NUDC"
"NDUFV2",3.4116194111694e-29,0.497067677484386,0.804,0.483,5.1457455578668e-25,"MKI67 high CD8AB+ T","NDUFV2"
"PRDX3",3.98345661135063e-29,0.389862506485322,0.72,0.333,6.00824760690016e-25,"MKI67 high CD8AB+ T","PRDX3"
"PSMA4",4.15157441345237e-29,0.474517100810131,0.871,0.645,6.26181968781021e-25,"MKI67 high CD8AB+ T","PSMA4"
"COX17",4.69525298235916e-29,0.391285692169588,0.818,0.458,7.08185007329233e-25,"MKI67 high CD8AB+ T","COX17"
"COX6A1",5.22795854262212e-29,0.407007322110623,0.898,0.705,7.88532986983694e-25,"MKI67 high CD8AB+ T","COX6A1"
"TMA7",5.31186810964859e-29,0.378481442166877,0.969,0.889,8.01189066978296e-25,"MKI67 high CD8AB+ T","TMA7"
"ATP5J",8.51212545333507e-29,0.472398890897331,0.907,0.669,1.28388388212653e-24,"MKI67 high CD8AB+ T","ATP5J"
"LSM7",1.04527360026469e-28,0.523658957048856,0.787,0.475,1.57658617127923e-24,"MKI67 high CD8AB+ T","LSM7"
"GTPBP4",1.0815011739663e-28,0.323211399607078,0.444,0.134,1.63122822069336e-24,"MKI67 high CD8AB+ T","GTPBP4"
"PHF5A",1.16720155863035e-28,0.330513480875325,0.613,0.241,1.76049011088216e-24,"MKI67 high CD8AB+ T","PHF5A"
"ADRM1",1.30636933738414e-28,0.411275630818412,0.72,0.34,1.9703968715765e-24,"MKI67 high CD8AB+ T","ADRM1"
"SET1",1.5177129164993e-28,0.56109502921952,0.822,0.574,2.28916639195589e-24,"MKI67 high CD8AB+ T","SET"
"TMX1",1.60834456098864e-28,0.254231558377523,0.556,0.192,2.42586610133917e-24,"MKI67 high CD8AB+ T","TMX1"
"C1QBP2",1.96913621013133e-28,0.540644910430394,0.716,0.397,2.97004814574109e-24,"MKI67 high CD8AB+ T","C1QBP"
"HDAC1",2.00243393298821e-28,0.382060226110032,0.702,0.312,3.02027110112611e-24,"MKI67 high CD8AB+ T","HDAC1"
"MRPS121",2.54516949615462e-28,0.35469297933605,0.644,0.259,3.83887915105002e-24,"MKI67 high CD8AB+ T","MRPS12"
"PSMC51",4.47109040868212e-28,0.411947782593229,0.733,0.366,6.74374566341524e-24,"MKI67 high CD8AB+ T","PSMC5"
"DDX1",4.87390866174312e-28,0.286799398188127,0.551,0.194,7.35131643450715e-24,"MKI67 high CD8AB+ T","DDX1"
"GZMB2",5.44450114561978e-28,0.541804797303558,0.609,0.246,8.21194107793832e-24,"MKI67 high CD8AB+ T","GZMB"
"MLEC1",5.53198620070509e-28,0.386876113854802,0.618,0.248,8.34389478652349e-24,"MKI67 high CD8AB+ T","MLEC"
"ZCRB1",6.87384631554345e-28,0.389465879307883,0.684,0.283,1.03678223977342e-23,"MKI67 high CD8AB+ T","ZCRB1"
"PRDX1",7.65537227144935e-28,0.587396960146491,0.76,0.466,1.15465979970271e-23,"MKI67 high CD8AB+ T","PRDX1"
"SLC25A39",8.74869321324444e-28,0.27002867331728,0.582,0.213,1.31956539735366e-23,"MKI67 high CD8AB+ T","SLC25A39"
"FDPS2",8.95387270720096e-28,0.393265761171071,0.649,0.293,1.35051262042712e-23,"MKI67 high CD8AB+ T","FDPS"
"RBM42",9.4852600064357e-28,0.256509292868317,0.502,0.167,1.4306617667707e-23,"MKI67 high CD8AB+ T","RBM42"
"NDUFS81",1.14529588491415e-27,0.425250459218912,0.782,0.426,1.72744978321602e-23,"MKI67 high CD8AB+ T","NDUFS8"
"SNRNP70",1.20165553049251e-27,0.379830963161487,0.622,0.26,1.81245703664186e-23,"MKI67 high CD8AB+ T","SNRNP70"
"TIPRL",1.24227285047609e-27,0.251795075616425,0.516,0.175,1.87372014037309e-23,"MKI67 high CD8AB+ T","TIPRL"
"IMP4",1.2615651225427e-27,0.267626207097586,0.524,0.176,1.90281867433115e-23,"MKI67 high CD8AB+ T","IMP4"
"NAA50",1.52506372120539e-27,0.287680621084635,0.538,0.189,2.30025361069409e-23,"MKI67 high CD8AB+ T","NAA50"
"TRAF2",1.52984021972507e-27,0.286847857680444,0.267,0.057,2.30745800341132e-23,"MKI67 high CD8AB+ T","TRAF2"
"SPCS3",1.73163768939945e-27,0.423599149560412,0.738,0.391,2.61182912692118e-23,"MKI67 high CD8AB+ T","SPCS3"
"RNPS11",1.84735252915285e-27,0.418613738493267,0.707,0.352,2.78636181972125e-23,"MKI67 high CD8AB+ T","RNPS1"
"TMEM160",1.87237613861571e-27,0.423736069160205,0.711,0.361,2.82410492987408e-23,"MKI67 high CD8AB+ T","TMEM160"
"LCK1",2.07827589352663e-27,0.500131315149997,0.858,0.446,3.13466353020621e-23,"MKI67 high CD8AB+ T","LCK"
"P4HB1",2.29277702364352e-27,0.460219160969187,0.756,0.43,3.45819558476153e-23,"MKI67 high CD8AB+ T","P4HB"
"PDZD11",2.55241560524889e-27,0.279875966159228,0.471,0.15,3.84980845739691e-23,"MKI67 high CD8AB+ T","PDZD11"
"TMSB10",2.69470025900625e-27,0.365641773628875,0.996,0.958,4.06441640065913e-23,"MKI67 high CD8AB+ T","TMSB10"
"COPS3",2.83983753994525e-27,0.263704755547891,0.6,0.219,4.28332696149941e-23,"MKI67 high CD8AB+ T","COPS3"
"ATPIF1",3.79126845954033e-27,0.462471493624922,0.844,0.549,5.71837021752468e-23,"MKI67 high CD8AB+ T","ATPIF1"
"MRPL52",3.86630284415591e-27,0.435573981888432,0.742,0.39,5.83154457984036e-23,"MKI67 high CD8AB+ T","MRPL52"
"THEMIS",4.01681354694211e-27,0.264722708895503,0.418,0.121,6.05855987285279e-23,"MKI67 high CD8AB+ T","THEMIS"
"IMMT",4.01730684178736e-27,0.253065506600403,0.529,0.18,6.05930390946787e-23,"MKI67 high CD8AB+ T","IMMT"
"PRMT12",4.39075286015269e-27,0.295086312417198,0.533,0.193,6.62257253896831e-23,"MKI67 high CD8AB+ T","PRMT1"
"MDH1",5.50069380818597e-27,0.400503536091845,0.684,0.322,8.2966964708869e-23,"MKI67 high CD8AB+ T","MDH1"
"ACTB1",6.16703290050129e-27,0.293165537613688,0.996,0.993,9.3017357238261e-23,"MKI67 high CD8AB+ T","ACTB"
"EWSR1",6.38741032223915e-27,0.366194195760382,0.676,0.296,9.63413098903331e-23,"MKI67 high CD8AB+ T","EWSR1"
"NDUFA61",6.3885332890808e-27,0.383959274305921,0.756,0.409,9.63582475992057e-23,"MKI67 high CD8AB+ T","NDUFA6"
"UBE2V2",6.83144443388285e-27,0.261363714659701,0.631,0.25,1.03038676396255e-22,"MKI67 high CD8AB+ T","UBE2V2"
"NUDCD2",6.83867821310333e-27,0.351440961530305,0.613,0.251,1.03147783488237e-22,"MKI67 high CD8AB+ T","NUDCD2"
"NDUFC1",7.30299949647876e-27,0.433037213338091,0.791,0.454,1.10151141405389e-22,"MKI67 high CD8AB+ T","NDUFC1"
"HINT11",7.85245911475658e-27,0.432455458973771,0.956,0.75,1.18438640827874e-22,"MKI67 high CD8AB+ T","HINT1"
"ACTN41",7.91176664680506e-27,0.309135045610373,0.671,0.287,1.19333176333761e-22,"MKI67 high CD8AB+ T","ACTN4"
"HSPA82",8.46324674177447e-27,0.575613732151752,0.831,0.673,1.27651150606184e-22,"MKI67 high CD8AB+ T","HSPA8"
"MRPS23",9.81138088057397e-27,0.293238800403614,0.529,0.185,1.47985057821697e-22,"MKI67 high CD8AB+ T","MRPS23"
"MESDC21",1.01144779499573e-26,0.288010550398741,0.649,0.259,1.52556670919206e-22,"MKI67 high CD8AB+ T","MESDC2"
"HNRNPA03",1.11647970598193e-26,0.429746086732901,0.747,0.424,1.68398634053255e-22,"MKI67 high CD8AB+ T","HNRNPA0"
"TMEM258",1.17104651984188e-26,0.437462063542519,0.938,0.726,1.76628946587751e-22,"MKI67 high CD8AB+ T","TMEM258"
"OCIAD21",1.300245598634e-26,0.37953229104602,0.724,0.303,1.96116043641967e-22,"MKI67 high CD8AB+ T","OCIAD2"
"NDUFB21",1.31619661079134e-26,0.452637260451286,0.893,0.625,1.98521934805658e-22,"MKI67 high CD8AB+ T","NDUFB2"
"PDAP11",1.38043473799736e-26,0.314475889357208,0.64,0.268,2.08210971532141e-22,"MKI67 high CD8AB+ T","PDAP1"
"HSP90B12",1.49729826262018e-26,0.555121295383293,0.747,0.437,2.25837496951002e-22,"MKI67 high CD8AB+ T","HSP90B1"
"CD8B",1.73718145491498e-26,0.488361953250301,0.591,0.239,2.62019078844827e-22,"MKI67 high CD8AB+ T","CD8B"
"PRF12",1.90068839685702e-26,0.334940048634966,0.729,0.33,2.86680830897944e-22,"MKI67 high CD8AB+ T","PRF1"
"CD8A",2.1799088865764e-26,0.559687205257869,0.578,0.25,3.28795657362318e-22,"MKI67 high CD8AB+ T","CD8A"
"SPCS21",2.73396244459267e-26,0.433695582617719,0.813,0.46,4.12363555517912e-22,"MKI67 high CD8AB+ T","SPCS2"
"NDUFB8.1",3.03914746200898e-26,0.446994148856282,0.818,0.536,4.58394611694814e-22,"MKI67 high CD8AB+ T","NDUFB8.1"
"NDUFA2",3.15176085791431e-26,0.384696324898834,0.84,0.524,4.75380090199215e-22,"MKI67 high CD8AB+ T","NDUFA2"
"UBE2A",3.46169850528016e-26,0.323478453522518,0.618,0.258,5.22127985551406e-22,"MKI67 high CD8AB+ T","UBE2A"
"MRPL9",3.69629529656567e-26,0.297395160160676,0.618,0.246,5.57512219581e-22,"MKI67 high CD8AB+ T","MRPL9"
"ZAP702",4.13581869718135e-26,0.319816299973945,0.64,0.254,6.23805534095863e-22,"MKI67 high CD8AB+ T","ZAP70"
"SPN2",4.35897337114719e-26,0.415674477822225,0.733,0.337,6.57463953570131e-22,"MKI67 high CD8AB+ T","SPN"
"RPS6KB2",4.5742159534638e-26,0.256573756789934,0.498,0.172,6.89928992260946e-22,"MKI67 high CD8AB+ T","RPS6KB2"
"ATP5J2",4.59758037588992e-26,0.42080107873681,0.862,0.683,6.93453048095476e-22,"MKI67 high CD8AB+ T","ATP5J2"
"C11orf48",4.89105168232649e-26,0.397583994359092,0.773,0.397,7.37717325245304e-22,"MKI67 high CD8AB+ T","C11orf48"
"PSMC4",6.51265789390131e-26,0.261400806286166,0.596,0.226,9.82304190137135e-22,"MKI67 high CD8AB+ T","PSMC4"
"ENO12",6.83023209396119e-26,0.485499238161376,0.827,0.708,1.03020390673217e-21,"MKI67 high CD8AB+ T","ENO1"
"PFDN6",7.81284025797546e-26,0.281668623099666,0.587,0.218,1.17841069611044e-21,"MKI67 high CD8AB+ T","PFDN6"
"TXNDC171",8.13126145927274e-26,0.329640885244725,0.809,0.465,1.22643816590211e-21,"MKI67 high CD8AB+ T","TXNDC17"
"TMEM126A",9.38164063605817e-26,0.283247137265345,0.582,0.219,1.41503285713665e-21,"MKI67 high CD8AB+ T","TMEM126A"
"PSMD7",1.10242195474e-25,0.39596983882576,0.72,0.337,1.66278303433434e-21,"MKI67 high CD8AB+ T","PSMD7"
"ETS11",1.40686356501252e-25,0.357029612849228,0.658,0.258,2.12197231510839e-21,"MKI67 high CD8AB+ T","ETS1"
"PTBP1",1.52270160915604e-25,0.28246686542808,0.569,0.224,2.29669083709006e-21,"MKI67 high CD8AB+ T","PTBP1"
"FGFBP22",1.59209184952748e-25,0.438078651260756,0.547,0.209,2.4013521366423e-21,"MKI67 high CD8AB+ T","FGFBP2"
"ANAPC11",1.87714756348891e-25,0.3749763400854,0.756,0.42,2.83130167001033e-21,"MKI67 high CD8AB+ T","ANAPC11"
"SFPQ",2.0795243699263e-25,0.458500151133384,0.724,0.415,3.13654660715984e-21,"MKI67 high CD8AB+ T","SFPQ"
"SSNA11",2.34778793339638e-25,0.371147327876891,0.729,0.362,3.54116853994176e-21,"MKI67 high CD8AB+ T","SSNA1"
"NUDT5",2.59364860083557e-25,0.283966169650666,0.676,0.298,3.91200018464029e-21,"MKI67 high CD8AB+ T","NUDT5"
"LMAN11",2.71408645930119e-25,0.289915907648508,0.587,0.227,4.09365660656399e-21,"MKI67 high CD8AB+ T","LMAN1"
"ILF31",2.97384365172639e-25,0.320726611755163,0.582,0.232,4.48544837989892e-21,"MKI67 high CD8AB+ T","ILF3"
"ACAA22",2.99569288685293e-25,0.314453097572192,0.622,0.26,4.51840358124028e-21,"MKI67 high CD8AB+ T","ACAA2"
"SELK1",3.46859206246188e-25,0.355804976830516,0.778,0.43,5.23167740781125e-21,"MKI67 high CD8AB+ T","SELK"
"CISD2",3.67698784297863e-25,0.309321536167773,0.591,0.234,5.54600076356467e-21,"MKI67 high CD8AB+ T","CISD2"
"DENR",4.94776551079751e-25,0.296913689548836,0.596,0.229,7.46271471993588e-21,"MKI67 high CD8AB+ T","DENR"
"METTL5",4.95894693757436e-25,0.359333360589915,0.587,0.231,7.4795796659434e-21,"MKI67 high CD8AB+ T","METTL5"
"DNAJC191",6.09210822535411e-25,0.332100170897445,0.627,0.251,9.1887268363016e-21,"MKI67 high CD8AB+ T","DNAJC19"
"NUDT21",6.67698891305048e-25,0.30185454579458,0.627,0.27,1.0070902377554e-20,"MKI67 high CD8AB+ T","NUDT21"
"MT2A",6.71114292901707e-25,0.503677350270112,0.898,0.721,1.01224168798364e-20,"MKI67 high CD8AB+ T","MT2A"
"RFC1",6.82672876423225e-25,0.27434239726674,0.533,0.197,1.02967549950915e-20,"MKI67 high CD8AB+ T","RFC1"
"SSBP1",6.92101648491093e-25,0.393391775671311,0.773,0.476,1.04389691641912e-20,"MKI67 high CD8AB+ T","SSBP1"
"CISD1",7.26671207481023e-25,0.302100519952142,0.56,0.22,1.09603818224363e-20,"MKI67 high CD8AB+ T","CISD1"
"TRA2B1",9.87365691303744e-25,0.411290732061692,0.733,0.422,1.48924367219344e-20,"MKI67 high CD8AB+ T","TRA2B"
"ACAT1",9.97333475966218e-25,0.310722337803426,0.489,0.169,1.50427808179985e-20,"MKI67 high CD8AB+ T","ACAT1"
"RPSA3",1.0243663461095e-24,0.474768182718088,0.907,0.759,1.54505175983697e-20,"MKI67 high CD8AB+ T","RPSA"
"NDUFB91",1.08367226702314e-24,0.413683545535914,0.813,0.59,1.634502880351e-20,"MKI67 high CD8AB+ T","NDUFB9"
"MRPS34",1.12382516808184e-24,0.374805843261695,0.738,0.373,1.69506550101784e-20,"MKI67 high CD8AB+ T","MRPS34"
"RPLP03",1.14814296436223e-24,0.457692243099521,0.907,0.753,1.73174403314755e-20,"MKI67 high CD8AB+ T","RPLP0"
"DSTN2",1.15605079024775e-24,0.279499011317618,0.76,0.384,1.74367140693069e-20,"MKI67 high CD8AB+ T","DSTN"
"EIF4H",1.16290582972532e-24,0.339563194177096,0.684,0.323,1.75401086297471e-20,"MKI67 high CD8AB+ T","EIF4H"
"NDUFA7.1",1.38382952411825e-24,0.329722349213868,0.716,0.34,2.08723007122755e-20,"MKI67 high CD8AB+ T","NDUFA7.1"
"MT-ND52",1.53921848551043e-24,0.48887264322909,0.938,0.695,2.32160324169538e-20,"MKI67 high CD8AB+ T","MT-ND5"
"CALM31",1.68952454450924e-24,0.251153049612598,0.858,0.683,2.54830987048328e-20,"MKI67 high CD8AB+ T","CALM3"
"MRPS16",1.75882816247049e-24,0.28029456049908,0.604,0.25,2.65284051745425e-20,"MKI67 high CD8AB+ T","MRPS16"
"PSMD112",1.81831468002941e-24,0.274600180836416,0.609,0.241,2.74256403188835e-20,"MKI67 high CD8AB+ T","PSMD11"
"GZMH2",1.86893048661319e-24,0.486895863974284,0.636,0.284,2.81890785295868e-20,"MKI67 high CD8AB+ T","GZMH"
"MT-CO3",1.94020218707701e-24,0.332039885518222,0.996,0.934,2.92640695876825e-20,"MKI67 high CD8AB+ T","MT-CO3"
"PHB2",1.95362053699285e-24,0.343571470405942,0.676,0.326,2.94664585594632e-20,"MKI67 high CD8AB+ T","PHB2"
"XRCC5",1.962361020619e-24,0.403420575309467,0.773,0.47,2.95982912739963e-20,"MKI67 high CD8AB+ T","XRCC5"
"NDUFA12",2.03386935313392e-24,0.432179669359715,0.809,0.511,3.0676851453319e-20,"MKI67 high CD8AB+ T","NDUFA12"
"NDUFA13",2.0461611531375e-24,0.404549543594368,0.88,0.685,3.08622486727729e-20,"MKI67 high CD8AB+ T","NDUFA13"
"SSBP4",2.51802020169397e-24,0.264444788579155,0.573,0.221,3.79792987021502e-20,"MKI67 high CD8AB+ T","SSBP4"
"ITM2A",2.58166571188821e-24,0.355270092490463,0.733,0.341,3.89392639324099e-20,"MKI67 high CD8AB+ T","ITM2A"
"NME1-NME21",2.65730258567812e-24,0.283792249243473,0.533,0.201,4.00800948997831e-20,"MKI67 high CD8AB+ T","NME1-NME2"
"ACTG11",2.9995301066531e-24,0.510336781553721,0.947,0.854,4.52419125986488e-20,"MKI67 high CD8AB+ T","ACTG1"
"COA6",4.14103438277041e-24,0.306548028946459,0.649,0.263,6.24592215953261e-20,"MKI67 high CD8AB+ T","COA6"
"MRPL1",6.13008019557072e-24,0.27755822242402,0.467,0.163,9.24599995897931e-20,"MKI67 high CD8AB+ T","MRPL1"
"RUNX32",6.64714277398335e-24,0.309605345477878,0.564,0.212,1.00258854459991e-19,"MKI67 high CD8AB+ T","RUNX3"
"PDIA32",7.10733667257559e-24,0.443680332185105,0.827,0.527,1.07199959032458e-19,"MKI67 high CD8AB+ T","PDIA3"
"NDUFA9",7.35230048979825e-24,0.257510845749255,0.591,0.237,1.10894748287627e-19,"MKI67 high CD8AB+ T","NDUFA9"
"MRPL16",8.36803852068813e-24,0.269959351527537,0.56,0.224,1.26215125007539e-19,"MKI67 high CD8AB+ T","MRPL16"
"ACP1",8.37626180514119e-24,0.327936533625165,0.707,0.363,1.26339156806945e-19,"MKI67 high CD8AB+ T","ACP1"
"NAA10",8.9717963256138e-24,0.323524416074771,0.644,0.29,1.35321603979233e-19,"MKI67 high CD8AB+ T","NAA10"
"DNTTIP2",1.12939409398668e-23,0.324025708189272,0.427,0.139,1.70346511196011e-19,"MKI67 high CD8AB+ T","DNTTIP2"
"HSPA9",1.22787775697084e-23,0.279989787807066,0.542,0.21,1.85200802083912e-19,"MKI67 high CD8AB+ T","HSPA9"
"MRPS14",1.30382999941502e-23,0.3243235379718,0.631,0.266,1.96656678811767e-19,"MKI67 high CD8AB+ T","MRPS14"
"ZDHHC12",1.49085266830698e-23,0.277469800368651,0.622,0.268,2.24865307960741e-19,"MKI67 high CD8AB+ T","ZDHHC12"
"RAD23A",1.54918184070211e-23,0.32833076998272,0.662,0.313,2.33663097033099e-19,"MKI67 high CD8AB+ T","RAD23A"
"RCC2",1.65414729828743e-23,0.254078677842783,0.418,0.137,2.49495037000693e-19,"MKI67 high CD8AB+ T","RCC2"
"RBM17",2.17889684037062e-23,0.297431750113072,0.644,0.289,3.28643010433101e-19,"MKI67 high CD8AB+ T","RBM17"
"RBBP42",2.81338748608519e-23,0.326405263175563,0.671,0.302,4.24343234526229e-19,"MKI67 high CD8AB+ T","RBBP4"
"EIF3J",2.84013300800779e-23,0.354072056842841,0.707,0.357,4.28377261597814e-19,"MKI67 high CD8AB+ T","EIF3J"
"CYB5B",3.04719945216898e-23,0.288019345947751,0.587,0.232,4.59609093370647e-19,"MKI67 high CD8AB+ T","CYB5B"
"PSMB6",3.26127916056742e-23,0.375462257184985,0.769,0.463,4.91898735788384e-19,"MKI67 high CD8AB+ T","PSMB6"
"RP11-345J4.5",3.27096375321894e-23,0.281182814040339,0.618,0.259,4.93359462898013e-19,"MKI67 high CD8AB+ T","RP11-345J4.5"
"SUZ12",3.65904894156306e-23,0.260178032674006,0.351,0.107,5.51894351855956e-19,"MKI67 high CD8AB+ T","SUZ12"
"POMP1",4.03924483596655e-23,0.340217907784432,0.911,0.716,6.09239298608834e-19,"MKI67 high CD8AB+ T","POMP"
"PSMD2",4.45270772528937e-23,0.28793922888141,0.587,0.248,6.71601906205395e-19,"MKI67 high CD8AB+ T","PSMD2"
"MRPL28",4.63285905565799e-23,0.296625463682169,0.636,0.278,6.98774131364895e-19,"MKI67 high CD8AB+ T","MRPL28"
"BATF",5.037164170699e-23,0.278769402950258,0.627,0.274,7.5975547186653e-19,"MKI67 high CD8AB+ T","BATF"
"SEPT11",5.19641419142342e-23,0.316955523879727,0.724,0.343,7.83775152492395e-19,"MKI67 high CD8AB+ T","SEPT1"
"HNRNPC",5.30696932068686e-23,0.389120253656729,0.822,0.625,8.00450182639199e-19,"MKI67 high CD8AB+ T","HNRNPC"
"UPF3A",5.33577396698586e-23,0.286085655606997,0.502,0.186,8.04794787440477e-19,"MKI67 high CD8AB+ T","UPF3A"
"YWHAE",6.0989297783892e-23,0.371000358510743,0.787,0.462,9.19901578474444e-19,"MKI67 high CD8AB+ T","YWHAE"
"FAM96B",6.17109287385783e-23,0.383007892928016,0.782,0.46,9.30785938163976e-19,"MKI67 high CD8AB+ T","FAM96B"
"ANXA62",6.66211496255538e-23,0.383598373249697,0.747,0.426,1.00484679980223e-18,"MKI67 high CD8AB+ T","ANXA6"
"MT-ATP61",7.7433289610467e-23,0.400952255644885,1,0.914,1.16792630719467e-18,"MKI67 high CD8AB+ T","MT-ATP6"
"ITPA",7.75596991858562e-23,0.291580209556859,0.587,0.238,1.16983294282027e-18,"MKI67 high CD8AB+ T","ITPA"
"RPL22L11",7.98368581043642e-23,0.469196719490969,0.613,0.288,1.20417933078812e-18,"MKI67 high CD8AB+ T","RPL22L1"
"PIN11",1.11273171953054e-22,0.277643943736335,0.671,0.303,1.67833325256791e-18,"MKI67 high CD8AB+ T","PIN1"
"TADA31",1.11545093000482e-22,0.298251733085154,0.667,0.294,1.68243463772627e-18,"MKI67 high CD8AB+ T","TADA3"
"EIF1AX1",1.17753037243176e-22,0.392972215048999,0.729,0.405,1.77606906073882e-18,"MKI67 high CD8AB+ T","EIF1AX"
"PSMA51",1.2065056290689e-22,0.409543852796532,0.787,0.518,1.81977244032462e-18,"MKI67 high CD8AB+ T","PSMA5"
"NKG72",1.28904609930487e-22,0.318186479903555,0.902,0.581,1.94426823158154e-18,"MKI67 high CD8AB+ T","NKG7"
"SEPT63",1.52659447730271e-22,0.349888570254566,0.791,0.443,2.30256245011567e-18,"MKI67 high CD8AB+ T","SEPT6"
"RAC22",1.75174258576881e-22,0.438801276614159,0.902,0.733,2.6421533421151e-18,"MKI67 high CD8AB+ T","RAC2"
"HNRNPU",1.85615565734801e-22,0.386227155722358,0.742,0.444,2.799639577978e-18,"MKI67 high CD8AB+ T","HNRNPU"
"SYNE22",1.96960459502344e-22,0.350209904757182,0.689,0.299,2.97075461067386e-18,"MKI67 high CD8AB+ T","SYNE2"
"OSTC2",2.13471275015045e-22,0.399960297160009,0.738,0.409,3.21978724105192e-18,"MKI67 high CD8AB+ T","OSTC"
"COX7A2",2.21248352575109e-22,0.387148409694906,0.933,0.803,3.33708890189038e-18,"MKI67 high CD8AB+ T","COX7A2"
"GTF3A2",2.28644041695188e-22,0.423840120585739,0.822,0.54,3.44863808088852e-18,"MKI67 high CD8AB+ T","GTF3A"
"TAF9",2.3150150047609e-22,0.329962973200163,0.711,0.326,3.49173713168086e-18,"MKI67 high CD8AB+ T","TAF9"
"ATP1B3",2.35410661920906e-22,0.330219532178585,0.671,0.325,3.55069901375303e-18,"MKI67 high CD8AB+ T","ATP1B3"
"SSB",2.56733593737485e-22,0.396604169719725,0.751,0.393,3.87231279434248e-18,"MKI67 high CD8AB+ T","SSB"
"GAPDH1",3.03419597127797e-22,0.393123949664675,0.911,0.912,4.57647778347856e-18,"MKI67 high CD8AB+ T","GAPDH"
"SRP14",3.50759555988027e-22,0.299225036688614,0.947,0.851,5.29050638296742e-18,"MKI67 high CD8AB+ T","SRP14"
"SRSF9",4.48219431710959e-22,0.378763187148036,0.778,0.49,6.7604936884964e-18,"MKI67 high CD8AB+ T","SRSF9"
"ARL4C2",4.70695335627634e-22,0.335484527052407,0.707,0.321,7.09949774727161e-18,"MKI67 high CD8AB+ T","ARL4C"
"TBCB1",4.99101431506439e-22,0.314731729817574,0.76,0.421,7.52794689141162e-18,"MKI67 high CD8AB+ T","TBCB"
"PARK71",5.16890934258539e-22,0.340049159808208,0.849,0.681,7.79626596142155e-18,"MKI67 high CD8AB+ T","PARK7"
"UBE2L3",5.67330777088009e-22,0.376452001253115,0.8,0.566,8.55705011081843e-18,"MKI67 high CD8AB+ T","UBE2L3"
"HSD17B10",6.07075794450971e-22,0.295758453395877,0.689,0.335,9.15652420770399e-18,"MKI67 high CD8AB+ T","HSD17B10"
"SS18L2",6.53632001319588e-22,0.416182335229497,0.724,0.369,9.85873147590335e-18,"MKI67 high CD8AB+ T","SS18L2"
"FLNA1",6.75180590466876e-22,0.299072375665407,0.809,0.493,1.01837488460119e-17,"MKI67 high CD8AB+ T","FLNA"
"FIBP",7.9124548976412e-22,0.291665864813433,0.667,0.307,1.19343557221122e-17,"MKI67 high CD8AB+ T","FIBP"
"COX7B",1.22993980246577e-21,0.407051053697904,0.844,0.686,1.85511820405913e-17,"MKI67 high CD8AB+ T","COX7B"
"NOL7",1.23601828046823e-21,0.293446018720413,0.618,0.281,1.86428637243023e-17,"MKI67 high CD8AB+ T","NOL7"
"SNRPD21",1.31324870607808e-21,0.392805213445789,0.853,0.64,1.98077302337757e-17,"MKI67 high CD8AB+ T","SNRPD2"
"ARHGDIB1",1.64599544009274e-21,0.325198833284992,0.933,0.862,2.48265492229188e-17,"MKI67 high CD8AB+ T","ARHGDIB"
"GTF2A2",1.6918005167645e-21,0.32290397882549,0.782,0.429,2.55174271943589e-17,"MKI67 high CD8AB+ T","GTF2A2"
"PUF601",2.25608306247496e-21,0.265474027393265,0.604,0.265,3.40285008313098e-17,"MKI67 high CD8AB+ T","PUF60"
