"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"FCGR2A",8.46291326558733e-09,0.410484823671531,0.314,0.077,0.000104034592773865,"FCGR3A+ Monocyte","FCGR2A"
"CNPY3",9.4299852105298e-09,0.443819976207437,0.647,0.249,0.000115922808193043,"FCGR3A+ Monocyte","CNPY3"
"PGAM1",9.46975852076868e-09,0.508819342588665,0.725,0.308,0.000116411741495809,"FCGR3A+ Monocyte","PGAM1"
"RAP1B",9.86762389448685e-09,0.572571169633606,0.843,0.408,0.000121302700534927,"FCGR3A+ Monocyte","RAP1B"
"ITM2B",1.14819169074676e-08,0.503500476175636,1,0.679,0.000141147204543499,"FCGR3A+ Monocyte","ITM2B"
"FAM32A",1.18623961331119e-08,0.329197105622419,0.353,0.091,0.000145824435664344,"FCGR3A+ Monocyte","FAM32A"
"PTPN1",1.22323333597093e-08,0.402156131191484,0.275,0.061,0.000150372073990907,"FCGR3A+ Monocyte","PTPN1"
"TGOLN2",1.24261473424814e-08,0.494023060908469,0.49,0.165,0.000152754629281124,"FCGR3A+ Monocyte","TGOLN2"
"RB1",1.32737609190144e-08,0.266971380219236,0.255,0.053,0.000163174342977444,"FCGR3A+ Monocyte","RB1"
"TSC22D3",1.35418384129084e-08,0.55108526233094,0.549,0.206,0.000166469819609883,"FCGR3A+ Monocyte","TSC22D3"
"BLVRB",1.37511134993461e-08,0.358111919124885,0.451,0.137,0.000169042438247462,"FCGR3A+ Monocyte","BLVRB"
"SDCBP",1.43632192469505e-08,0.491865455116688,0.51,0.185,0.000176567054202762,"FCGR3A+ Monocyte","SDCBP"
"CLTB",1.65337506037263e-08,0.409029113846322,0.569,0.19,0.000203249396171608,"FCGR3A+ Monocyte","CLTB"
"IMPDH1",1.73576180633471e-08,0.33731157578491,0.294,0.069,0.000213377198852726,"FCGR3A+ Monocyte","IMPDH1"
"CLEC4A",1.81370830966128e-08,0.507191688498639,0.333,0.088,0.000222959162506661,"FCGR3A+ Monocyte","CLEC4A"
"PMVK",1.85769626660066e-08,0.439216982859765,0.353,0.096,0.00022836660205322,"FCGR3A+ Monocyte","PMVK"
"SETX",1.89772529955551e-08,0.321582444276554,0.275,0.062,0.000233287371074359,"FCGR3A+ Monocyte","SETX"
"RAB8A",1.93415271464749e-08,0.355612337846578,0.392,0.113,0.000237765393211616,"FCGR3A+ Monocyte","RAB8A"
"ADRBK1",2.00663133499999e-08,0.291596034947902,0.451,0.132,0.000246675190011549,"FCGR3A+ Monocyte","ADRBK1"
"PKN1",2.03070658993575e-08,0.43412964736864,0.451,0.137,0.000249634761100802,"FCGR3A+ Monocyte","PKN1"
"HAGH",2.33391720777759e-08,0.333668677987911,0.373,0.103,0.0002869084423521,"FCGR3A+ Monocyte","HAGH"
"APLP2",2.36785539875369e-08,0.407478857369933,0.451,0.143,0.000291080464168791,"FCGR3A+ Monocyte","APLP2"
"UBE2R2",2.53595804039313e-08,0.342277342235667,0.353,0.095,0.000311745321905528,"FCGR3A+ Monocyte","UBE2R2"
"ARHGDIB",2.58271073211515e-08,0.40713352260678,0.961,0.868,0.000317492630298915,"FCGR3A+ Monocyte","ARHGDIB"
"C17orf62",2.77311354755821e-08,0.375178613030799,0.451,0.141,0.000340898848401331,"FCGR3A+ Monocyte","C17orf62"
"NMI",3.0936804225078e-08,0.388750714225729,0.431,0.132,0.000380306134338883,"FCGR3A+ Monocyte","NMI"
"DYNLT1",3.59916993228538e-08,0.438763260706677,0.667,0.268,0.000442445959775841,"FCGR3A+ Monocyte","DYNLT1"
"LRRFIP1",3.61504692700859e-08,0.500843518775221,0.824,0.393,0.000444397718737166,"FCGR3A+ Monocyte","LRRFIP1"
"METTL7A",3.99198508836824e-08,0.388945154573449,0.255,0.057,0.000490734726913108,"FCGR3A+ Monocyte","METTL7A"
"C9orf89",4.21910963237192e-08,0.262826450729267,0.294,0.071,0.000518655147107481,"FCGR3A+ Monocyte","C9orf89"
"MKRN1",4.9623474140938e-08,0.383797771820846,0.51,0.174,0.00061002136761455,"FCGR3A+ Monocyte","MKRN1"
"MOB1A",5.50502094773133e-08,0.448283914374473,0.627,0.258,0.000676732225104612,"FCGR3A+ Monocyte","MOB1A"
"DPYSL2",5.587711764771e-08,0.297648461460174,0.294,0.074,0.000686897407243299,"FCGR3A+ Monocyte","DPYSL2"
"MEF2C",5.98014049136436e-08,0.257459728600597,0.471,0.149,0.000735138670603421,"FCGR3A+ Monocyte","MEF2C"
"PKM",5.98973811759258e-08,0.400106358396686,0.706,0.288,0.000736318506795656,"FCGR3A+ Monocyte","PKM"
"HLA-DQA1",6.08559943846462e-08,0.473671935966488,0.49,0.168,0.000748102738970455,"FCGR3A+ Monocyte","HLA-DQA1"
"GLIPR1",6.21150675552582e-08,0.440022317859139,0.667,0.279,0.000763580525456789,"FCGR3A+ Monocyte","GLIPR1"
"VAMP5",7.42211035615157e-08,0.540431375316066,0.647,0.274,0.000912400026081712,"FCGR3A+ Monocyte","VAMP5"
"SNX3",7.81085563203046e-08,0.407903230246661,0.863,0.444,0.000960188482845504,"FCGR3A+ Monocyte","SNX3"
"MARCH1",9.0562889038512e-08,0.331299838127021,0.373,0.109,0.00111328959495043,"FCGR3A+ Monocyte","MARCH1"
"VDAC1",9.48774801502778e-08,0.390510929313888,0.49,0.163,0.00116632886348737,"FCGR3A+ Monocyte","VDAC1"
"ADCY7",9.73448677308559e-08,0.264642088557956,0.294,0.074,0.00119666045901541,"FCGR3A+ Monocyte","ADCY7"
"VPS35",9.75979182274554e-08,0.491881700988223,0.412,0.135,0.00119977120877011,"FCGR3A+ Monocyte","VPS35"
"IDH3G",1.00070756362985e-07,0.354355686023617,0.431,0.139,0.00123016980797018,"FCGR3A+ Monocyte","IDH3G"
"AKR1A1",1.01059087434215e-07,0.347937552832541,0.431,0.137,0.0012423193618288,"FCGR3A+ Monocyte","AKR1A1"
"PRKAR1A",1.14776676663372e-07,0.411886088649604,0.471,0.162,0.00141094968622284,"FCGR3A+ Monocyte","PRKAR1A"
"SNX5",1.15486962405595e-07,0.365729478089144,0.451,0.145,0.00141968122885198,"FCGR3A+ Monocyte","SNX5"
"TNFAIP8L2",1.16581109766292e-07,0.36214644407635,0.353,0.101,0.00143313158235702,"FCGR3A+ Monocyte","TNFAIP8L2"
"SMS",1.17146331379444e-07,0.444179567442462,0.392,0.126,0.00144007985164751,"FCGR3A+ Monocyte","SMS"
"BLOC1S1",1.31987971391662e-07,0.495270835609086,0.804,0.402,0.00162252813231771,"FCGR3A+ Monocyte","BLOC1S1"
"TLN1",1.36515568781267e-07,0.359073396879477,0.431,0.141,0.00167818588702812,"FCGR3A+ Monocyte","TLN1"
"ARF3",1.38439158155846e-07,0.335810355344819,0.333,0.094,0.00170183257120981,"FCGR3A+ Monocyte","ARF3"
"STX10",1.40057181001666e-07,0.391041382083694,0.412,0.135,0.00172172292605348,"FCGR3A+ Monocyte","STX10"
"SNX18",1.40784617376476e-07,0.343281802443184,0.275,0.068,0.00173066530140902,"FCGR3A+ Monocyte","SNX18"
"NDUFB5",1.44069341781539e-07,0.411451278930116,0.549,0.215,0.00177104441852046,"FCGR3A+ Monocyte","NDUFB5"
"MSN",1.47671030657178e-07,0.455856580708309,0.765,0.363,0.00181531997986869,"FCGR3A+ Monocyte","MSN"
"TM9SF2",1.54638269116451e-07,0.317146934930216,0.333,0.094,0.00190096824224853,"FCGR3A+ Monocyte","TM9SF2"
"BAG1",1.68518851469384e-07,0.381883064702592,0.392,0.122,0.00207160224111313,"FCGR3A+ Monocyte","BAG1"
"RABGAP1L",1.74539726792534e-07,0.392389259939687,0.373,0.116,0.00214561686146062,"FCGR3A+ Monocyte","RABGAP1L"
"GPX4",1.81783938704698e-07,0.505202790200537,0.824,0.468,0.00223466995849685,"FCGR3A+ Monocyte","GPX4"
"NBPF10",1.84516050728635e-07,0.34637848462668,0.275,0.07,0.00226825581160711,"FCGR3A+ Monocyte","NBPF10"
"RILPL2",1.85713928608876e-07,0.385981338495214,0.392,0.123,0.00228298132438891,"FCGR3A+ Monocyte","RILPL2"
"PDXK",1.86292240544747e-07,0.358471952717277,0.255,0.062,0.00229009051301658,"FCGR3A+ Monocyte","PDXK"
"DDX21",1.9860300604601e-07,0.322420576873462,0.451,0.149,0.0024414267533236,"FCGR3A+ Monocyte","DDX21"
"CAPNS1",2.06844843236279e-07,0.523983531138033,0.412,0.141,0.00254274365790358,"FCGR3A+ Monocyte","CAPNS1"
"COX5B",2.08031561083858e-07,0.521374014786827,0.922,0.595,0.00255733198040387,"FCGR3A+ Monocyte","COX5B"
"PLEC",2.10915469836264e-07,0.298493733893918,0.294,0.077,0.0025927838706972,"FCGR3A+ Monocyte","PLEC"
"MIDN",2.30857777530008e-07,0.373153556834774,0.451,0.153,0.00283793465917639,"FCGR3A+ Monocyte","MIDN"
"FAM50A",2.45431668238311e-07,0.299264645300644,0.333,0.094,0.00301709149765356,"FCGR3A+ Monocyte","FAM50A"
"GCA",2.63882400889661e-07,0.360379424502275,0.353,0.105,0.0032439063541366,"FCGR3A+ Monocyte","GCA"
"YWHAH",2.63960498071484e-07,0.559966969388836,0.451,0.163,0.00324486640279275,"FCGR3A+ Monocyte","YWHAH"
"SQRDL",2.73714218249662e-07,0.277119904103357,0.451,0.146,0.0033647688849431,"FCGR3A+ Monocyte","SQRDL"
"ASNA1",2.8413075474818e-07,0.349472007057144,0.431,0.145,0.00349281936811938,"FCGR3A+ Monocyte","ASNA1"
"TMSB10",2.84435774347617e-07,0.252981131837364,1,0.994,0.00349656897405525,"FCGR3A+ Monocyte","TMSB10"
"TCEB2",3.0246627391313e-07,0.494708688729497,0.922,0.653,0.00371821790521411,"FCGR3A+ Monocyte","TCEB2"
"SNRPG",3.03857598118715e-07,0.422154466016719,0.824,0.485,0.00373532145367336,"FCGR3A+ Monocyte","SNRPG"
"HSP90AB1",3.29394907466617e-07,0.451655017979958,0.725,0.356,0.00404925159748713,"FCGR3A+ Monocyte","HSP90AB1"
"PTMA",3.29809372677288e-07,0.303836324927159,1,0.949,0.00405434661832189,"FCGR3A+ Monocyte","PTMA"
"HN1",3.5657500924637e-07,0.479478706510552,0.549,0.229,0.00438337658866562,"FCGR3A+ Monocyte","HN1"
"CORO1B",3.62072408443823e-07,0.281363937330728,0.431,0.14,0.00445095611699991,"FCGR3A+ Monocyte","CORO1B"
"MYO1G",3.70778755461807e-07,0.375289827316795,0.608,0.242,0.00455798324089199,"FCGR3A+ Monocyte","MYO1G"
"CYC1",3.81456508853152e-07,0.403333930858829,0.51,0.185,0.0046892448633318,"FCGR3A+ Monocyte","CYC1"
"TMEM60",3.93129553980904e-07,0.400471237783249,0.333,0.097,0.00483274160708726,"FCGR3A+ Monocyte","TMEM60"
"UQCRC1",4.04214174673078e-07,0.345768758818786,0.49,0.175,0.00496900484925615,"FCGR3A+ Monocyte","UQCRC1"
"AP1S2",4.08996833742412e-07,0.26913372048749,0.647,0.26,0.00502779807719547,"FCGR3A+ Monocyte","AP1S2"
"ACTR2",4.13513441733978e-07,0.2774001003237,0.667,0.263,0.00508332073923579,"FCGR3A+ Monocyte","ACTR2"
"TMX2",4.29683178980759e-07,0.275792789450729,0.275,0.07,0.00528209531921048,"FCGR3A+ Monocyte","TMX2"
"UBE2D1",4.59051071057628e-07,0.313572502780096,0.392,0.124,0.00564311481651142,"FCGR3A+ Monocyte","UBE2D1"
"FAM120A",4.63762330596947e-07,0.332652609037919,0.314,0.09,0.00570103033002827,"FCGR3A+ Monocyte","FAM120A"
"ATP6V0D1",4.89631872795784e-07,0.494534465134587,0.412,0.145,0.00601904461227858,"FCGR3A+ Monocyte","ATP6V0D1"
"SPCS3",5.01617961588022e-07,0.272695492637591,0.451,0.152,0.00616638960180156,"FCGR3A+ Monocyte","SPCS3"
"LEPROT",5.08772989695229e-07,0.256659434367066,0.353,0.103,0.00625434636232345,"FCGR3A+ Monocyte","LEPROT"
"OSTF1",5.97272166424694e-07,0.390975954507173,0.588,0.236,0.00734226674185876,"FCGR3A+ Monocyte","OSTF1"
"UBE2B",7.30745972787906e-07,0.419728513496847,0.549,0.227,0.00898306024348173,"FCGR3A+ Monocyte","UBE2B"
"RAB5C",7.60978467891141e-07,0.393438664095076,0.529,0.215,0.0093547083057858,"FCGR3A+ Monocyte","RAB5C"
"SHOC2",8.24076185866035e-07,0.266997802025863,0.275,0.074,0.0101303685528512,"FCGR3A+ Monocyte","SHOC2"
"CCDC115",9.26754102293164e-07,0.34259376522218,0.373,0.121,0.0113925881794899,"FCGR3A+ Monocyte","CCDC115"
"CD300A",9.29637743291867e-07,0.365653348992468,0.431,0.147,0.0114280367782869,"FCGR3A+ Monocyte","CD300A"
"PDCL3",9.39586772641417e-07,0.324696467203527,0.255,0.067,0.0115503401960809,"FCGR3A+ Monocyte","PDCL3"
"DOK2",9.5391208816606e-07,0.489158056151328,0.608,0.267,0.0117264412998254,"FCGR3A+ Monocyte","DOK2"
"IFI35",9.77975277937563e-07,0.32840765706568,0.431,0.149,0.0120222500916865,"FCGR3A+ Monocyte","IFI35"
"CORO1A",9.90886837843618e-07,0.362982927453826,1,0.788,0.0121809718976116,"FCGR3A+ Monocyte","CORO1A"
"VPS25",1.00374519722565e-06,0.284121376721727,0.275,0.074,0.0123390397094949,"FCGR3A+ Monocyte","VPS25"
"RGL4",1.0260898664425e-06,0.288591011099749,0.255,0.065,0.0126137227281776,"FCGR3A+ Monocyte","RGL4"
"MAD2L2",1.06883040058404e-06,0.323809094463784,0.294,0.084,0.0131391321143796,"FCGR3A+ Monocyte","MAD2L2"
"SLC25A6",1.0871525885305e-06,0.434192339977003,0.98,0.797,0.0133643667708054,"FCGR3A+ Monocyte","SLC25A6"
"ERICH1",1.12360017924142e-06,0.335281524048347,0.373,0.12,0.0138124170034148,"FCGR3A+ Monocyte","ERICH1"
"VPS28",1.21754081998503e-06,0.389762353629283,0.647,0.298,0.014967229300076,"FCGR3A+ Monocyte","VPS28"
"SH3BP1",1.39717331184098e-06,0.361253031716943,0.353,0.111,0.0171754515224611,"FCGR3A+ Monocyte","SH3BP1"
"SNAP23",1.57046008958097e-06,0.297161280181311,0.333,0.103,0.0193056658812188,"FCGR3A+ Monocyte","SNAP23"
"EIF4E2",1.57350237133222e-06,0.327261405838749,0.392,0.133,0.019343064650787,"FCGR3A+ Monocyte","EIF4E2"
"MARCKSL1",1.61734186619379e-06,0.361484154398774,0.451,0.169,0.0198819835611202,"FCGR3A+ Monocyte","MARCKSL1"
"UBA1",1.73168631161478e-06,0.277608016909382,0.314,0.094,0.0212876198286805,"FCGR3A+ Monocyte","UBA1"
"COX17",1.80703548610154e-06,0.588793143721254,0.529,0.263,0.0222138872306463,"FCGR3A+ Monocyte","COX17"
"CMTM7",1.87020154309868e-06,0.344512512781279,0.49,0.189,0.022990387569312,"FCGR3A+ Monocyte","CMTM7"
"ATP5E",1.95373506949275e-06,0.310654975608139,0.98,0.927,0.0240172652092744,"FCGR3A+ Monocyte","ATP5E"
"EIF4A1",2.08583503072039e-06,0.455370989488063,0.882,0.563,0.0256411700326457,"FCGR3A+ Monocyte","EIF4A1"
"SAMHD1",2.11574148482349e-06,0.425930811572855,0.627,0.292,0.0260088100729352,"FCGR3A+ Monocyte","SAMHD1"
"NDUFAF3",2.17630393291561e-06,0.372786002179279,0.51,0.208,0.0267533042473316,"FCGR3A+ Monocyte","NDUFAF3"
"CACUL1",2.4315635753245e-06,0.255746558921769,0.255,0.069,0.0298912110314641,"FCGR3A+ Monocyte","CACUL1"
"COX6B1",2.4895384524958e-06,0.401839608875021,0.941,0.673,0.0306038961965308,"FCGR3A+ Monocyte","COX6B1"
"HEBP1",2.6490668151017e-06,0.28111712303355,0.294,0.089,0.0325649783580452,"FCGR3A+ Monocyte","HEBP1"
"ING4",2.70832858471423e-06,0.282091215432609,0.255,0.069,0.033293483291892,"FCGR3A+ Monocyte","ING4"
"MT-ND2",2.77659687967186e-06,0.308911387534152,1,0.991,0.0341327054418061,"FCGR3A+ Monocyte","MT-ND2"
"UBC",3.10664585737297e-06,0.480454717007117,0.863,0.567,0.038189997524686,"FCGR3A+ Monocyte","UBC"
"GLUD1",3.1715608316567e-06,0.251312421241902,0.294,0.087,0.0389879973035558,"FCGR3A+ Monocyte","GLUD1"
"LAT2",3.77754713532443e-06,0.277570509132063,0.255,0.071,0.0464373869345432,"FCGR3A+ Monocyte","LAT2"
"TSG101",3.86069962078615e-06,0.292075333388349,0.314,0.097,0.0474595804383242,"FCGR3A+ Monocyte","TSG101"
"PDCD6IP",3.97287287888478e-06,0.35341406365611,0.314,0.099,0.0488385263001306,"FCGR3A+ Monocyte","PDCD6IP"
"PFDN2",4.08625274532331e-06,0.266198699806098,0.51,0.196,0.0502323049982595,"FCGR3A+ Monocyte","PFDN2"
"FBXL3",4.17940840509692e-06,0.278970817652184,0.255,0.071,0.0513774675238564,"FCGR3A+ Monocyte","FBXL3"
"DUT",4.34221295590914e-06,0.285028152252675,0.588,0.241,0.0533788238669911,"FCGR3A+ Monocyte","DUT"
"CHMP4B",4.39756742002085e-06,0.349938858679939,0.392,0.144,0.0540592962943163,"FCGR3A+ Monocyte","CHMP4B"
"BCAP31",4.39907701780922e-06,0.310210145872209,0.529,0.218,0.0540778537799287,"FCGR3A+ Monocyte","BCAP31"
"CLTA",4.4390140602026e-06,0.367203897370303,0.588,0.254,0.0545687998420706,"FCGR3A+ Monocyte","CLTA"
"TMEM167A",4.54507511978832e-06,0.283516645782144,0.471,0.178,0.0558726084475578,"FCGR3A+ Monocyte","TMEM167A"
"DEDD2",4.58085114370682e-06,0.320454004880405,0.294,0.09,0.0563124031095879,"FCGR3A+ Monocyte","DEDD2"
"ITGAL",4.58559573570223e-06,0.297797534988447,0.451,0.171,0.0563707283789875,"FCGR3A+ Monocyte","ITGAL"
"M6PR",4.58732487957157e-06,0.410451845262068,0.529,0.236,0.0563919847445734,"FCGR3A+ Monocyte","M6PR"
"SNX17",4.59418912826402e-06,0.311373065421879,0.471,0.178,0.0564763669537495,"FCGR3A+ Monocyte","SNX17"
"PTPLAD2",5.058108612033e-06,0.388374979315142,0.49,0.197,0.0621793291677217,"FCGR3A+ Monocyte","PTPLAD2"
"LIPA",5.18762729087551e-06,0.400877528667991,0.275,0.081,0.0637715022867326,"FCGR3A+ Monocyte","LIPA"
"SLC25A5",5.19808875172462e-06,0.366621909803484,0.804,0.426,0.0639001050249508,"FCGR3A+ Monocyte","SLC25A5"
"GMFG",5.44396536893247e-06,0.378254571400906,0.941,0.673,0.0669226662802869,"FCGR3A+ Monocyte","GMFG"
"AP2S1",5.67283088677334e-06,0.28565701976643,0.725,0.333,0.0697361100911046,"FCGR3A+ Monocyte","AP2S1"
"MIS18BP1",5.74292327498094e-06,0.268139776669836,0.314,0.099,0.0705977558193407,"FCGR3A+ Monocyte","MIS18BP1"
"ATP2B1",5.842098256243e-06,0.352285708464698,0.373,0.132,0.0718169138639951,"FCGR3A+ Monocyte","ATP2B1"
"SELPLG",6.5140532613415e-06,0.259875449103398,0.471,0.185,0.0800772567416711,"FCGR3A+ Monocyte","SELPLG"
"MT-CO1",6.66924812681251e-06,0.256712811138056,1,0.999,0.0819850672229062,"FCGR3A+ Monocyte","MT-CO1"
"RAB7A",6.70245215008378e-06,0.503458155095003,0.471,0.213,0.0823932442809799,"FCGR3A+ Monocyte","RAB7A"
"ENY2",7.21824290093702e-06,0.332693735207017,0.627,0.285,0.0887338599812188,"FCGR3A+ Monocyte","ENY2"
"DNAJA1",7.23245520799638e-06,0.358309487498657,0.549,0.236,0.0889085718718995,"FCGR3A+ Monocyte","DNAJA1"
"YWHAE",7.29960888625447e-06,0.292047287795081,0.51,0.203,0.0897340920387262,"FCGR3A+ Monocyte","YWHAE"
"STK10",7.4824393232788e-06,0.260162951989704,0.353,0.118,0.0919816266010663,"FCGR3A+ Monocyte","STK10"
"TMEM147",8.23838435292075e-06,0.393055262306542,0.451,0.182,0.101274458850455,"FCGR3A+ Monocyte","TMEM147"
"SH3BGRL3",8.57416534253551e-06,0.295816347151264,1,0.919,0.105402214555789,"FCGR3A+ Monocyte","SH3BGRL3"
"PSMD4",9.3024834393263e-06,0.312466720455745,0.49,0.194,0.114355428919638,"FCGR3A+ Monocyte","PSMD4"
"UBXN1",9.79394967142292e-06,0.366370066001096,0.804,0.435,0.120397023310802,"FCGR3A+ Monocyte","UBXN1"
"TMEM179B",1.00559319262747e-05,0.262713142975741,0.451,0.17,0.123617571169694,"FCGR3A+ Monocyte","TMEM179B"
"SYTL1",1.02362019205944e-05,0.271908378861343,0.431,0.162,0.125833630209867,"FCGR3A+ Monocyte","SYTL1"
"ATP6AP2",1.07029262178592e-05,0.397737686021535,0.49,0.208,0.131571071996143,"FCGR3A+ Monocyte","ATP6AP2"
"RASSF2",1.11586079969224e-05,0.302002285697759,0.255,0.076,0.137172768106167,"FCGR3A+ Monocyte","RASSF2"
"FBXL5",1.17363661712376e-05,0.35373569558814,0.373,0.137,0.144275149343024,"FCGR3A+ Monocyte","FBXL5"
"C4orf48",1.19230746181421e-05,0.316334114898963,0.608,0.278,0.14657035628082,"FCGR3A+ Monocyte","C4orf48"
"TMEM9B",1.2061472314121e-05,0.347363772558108,0.412,0.155,0.148271679157489,"FCGR3A+ Monocyte","TMEM9B"
"LAP3",1.26470506270731e-05,0.270092747309652,0.294,0.094,0.15547019335861,"FCGR3A+ Monocyte","LAP3"
"LIMS1",1.28169922253827e-05,0.343230291286846,0.373,0.137,0.15755928542663,"FCGR3A+ Monocyte","LIMS1"
"LYPLA1",1.44045406185671e-05,0.37469841556085,0.333,0.119,0.177075017824046,"FCGR3A+ Monocyte","LYPLA1"
"GRAMD1A",1.46320906425772e-05,0.277818095982173,0.294,0.095,0.179872290269202,"FCGR3A+ Monocyte","GRAMD1A"
"TXNDC17",1.51871792235675e-05,0.280400559894946,0.51,0.206,0.186695994195315,"FCGR3A+ Monocyte","TXNDC17"
"CD48",1.55682361955571e-05,0.388916143510239,0.863,0.633,0.191380327551983,"FCGR3A+ Monocyte","CD48"
"TCIRG1",1.57393016724212e-05,0.329403384505259,0.275,0.086,0.193483235459074,"FCGR3A+ Monocyte","TCIRG1"
"MSRB1",1.68691461892136e-05,0.327637522948961,0.294,0.099,0.207372414104002,"FCGR3A+ Monocyte","MSRB1"
"DBNL",1.69138889193747e-05,0.313876265433155,0.451,0.184,0.207922436485873,"FCGR3A+ Monocyte","DBNL"
"WDR1",1.79517676868837e-05,0.340440691273984,0.627,0.288,0.220681080174861,"FCGR3A+ Monocyte","WDR1"
"NSL1",1.81669829843505e-05,0.403321996538265,0.294,0.102,0.223326721826621,"FCGR3A+ Monocyte","NSL1"
"CASP4",1.86800738452333e-05,0.32271126140337,0.706,0.352,0.229634147779452,"FCGR3A+ Monocyte","CASP4"
"ARPC4",1.88710468768429e-05,0.270918512834392,0.706,0.335,0.23198177925703,"FCGR3A+ Monocyte","ARPC4"
"HSD17B11",1.90964992117572e-05,0.299131763565601,0.549,0.25,0.234753264810131,"FCGR3A+ Monocyte","HSD17B11"
"ENO1",1.95569105262016e-05,0.351162512093989,0.804,0.47,0.240413101098596,"FCGR3A+ Monocyte","ENO1"
"CLIC1",1.96474098018869e-05,0.374371303870803,0.902,0.619,0.241525608694596,"FCGR3A+ Monocyte","CLIC1"
"HTATIP2",2.03401930114342e-05,0.286234152837304,0.333,0.117,0.250041992689561,"FCGR3A+ Monocyte","HTATIP2"
"MGST3",2.07633012269068e-05,0.370828218638984,0.412,0.165,0.255243261982365,"FCGR3A+ Monocyte","MGST3"
"LY6E",2.13959849566172e-05,0.426166782757959,0.804,0.487,0.263020843071695,"FCGR3A+ Monocyte","LY6E"
"RASSF5",2.3153361664531e-05,0.371212543155181,0.49,0.212,0.284624274942079,"FCGR3A+ Monocyte","RASSF5"
"CD53",2.39462247864392e-05,0.303917575970317,0.765,0.379,0.294370941299697,"FCGR3A+ Monocyte","CD53"
"TPP1",2.43204500165079e-05,0.268583404637498,0.353,0.128,0.298971292052931,"FCGR3A+ Monocyte","TPP1"
"C20orf24",2.47021692491222e-05,0.318047173058522,0.647,0.316,0.303663766579459,"FCGR3A+ Monocyte","C20orf24"
"SZRD1",2.54252545545758e-05,0.265126140056462,0.275,0.087,0.312552654239401,"FCGR3A+ Monocyte","SZRD1"
"KIAA1033",2.61778369123127e-05,0.313324230826112,0.255,0.078,0.32180414916306,"FCGR3A+ Monocyte","KIAA1033"
"SRGN",2.73514216121769e-05,0.341171870162177,0.922,0.622,0.336231025878491,"FCGR3A+ Monocyte","SRGN"
"GBP2",2.80642889103521e-05,0.303715999112572,0.529,0.225,0.344994303574959,"FCGR3A+ Monocyte","GBP2"
"WAS",2.94771875674939e-05,0.292385654640746,0.471,0.204,0.362363066767203,"FCGR3A+ Monocyte","WAS"
"ARHGAP4",2.98382461691127e-05,0.449401950238832,0.373,0.149,0.366801560156902,"FCGR3A+ Monocyte","ARHGAP4"
"MINOS1",2.998836457139e-05,0.334766203592228,0.804,0.452,0.368646965676098,"FCGR3A+ Monocyte","MINOS1"
"R3HDM4",3.10493141357732e-05,0.307865272787865,0.294,0.1,0.38168921867106,"FCGR3A+ Monocyte","R3HDM4"
"WASH4P",3.16172212897438e-05,0.259082540394841,0.294,0.099,0.38867050131482,"FCGR3A+ Monocyte","WASH4P"
"S100A10",3.19394433779338e-05,0.372263917344253,0.882,0.647,0.39263157744494,"FCGR3A+ Monocyte","S100A10"
"PSME2",3.33033708698029e-05,0.449603348215277,0.765,0.468,0.409398338102486,"FCGR3A+ Monocyte","PSME2"
"JUND",3.50474424832885e-05,0.284373266247745,0.353,0.13,0.430838210447066,"FCGR3A+ Monocyte","JUND"
"GRK6",3.6857471139426e-05,0.377971187253223,0.412,0.169,0.453088892716964,"FCGR3A+ Monocyte","GRK6"
"CNPPD1",3.76006284659552e-05,0.312550790476066,0.255,0.082,0.462224525731987,"FCGR3A+ Monocyte","CNPPD1"
"PRPF40A",3.79604820663825e-05,0.349832642380685,0.392,0.159,0.46664820604204,"FCGR3A+ Monocyte","PRPF40A"
"LCP2",3.90468019444298e-05,0.27060727899645,0.412,0.162,0.480002336302875,"FCGR3A+ Monocyte","LCP2"
"CLEC2B",4.02726290568059e-05,0.300547418427019,0.588,0.267,0.495071428995315,"FCGR3A+ Monocyte","CLEC2B"
"FAM204A",4.26182448258967e-05,0.300686654064271,0.333,0.122,0.523906083644748,"FCGR3A+ Monocyte","FAM204A"
"HNRNPH2",4.27458483199297e-05,0.29205351347102,0.294,0.103,0.525474713396896,"FCGR3A+ Monocyte","HNRNPH2"
"CD63",4.58861476584664e-05,0.436657874696411,0.647,0.334,0.564078413165527,"FCGR3A+ Monocyte","CD63"
"TMEM59",4.9865446330685e-05,0.332562201825023,0.745,0.406,0.612995931743111,"FCGR3A+ Monocyte","TMEM59"
"HCLS1",5.20174330329377e-05,0.331356881547553,0.608,0.294,0.639450304273904,"FCGR3A+ Monocyte","HCLS1"
"USMG5",5.34152871910895e-05,0.313017108238431,0.863,0.616,0.656634125440063,"FCGR3A+ Monocyte","USMG5"
"SSNA1",5.50675543451232e-05,0.330431651666361,0.529,0.246,0.676945445564599,"FCGR3A+ Monocyte","SSNA1"
"DNAJC4",5.99824399301765e-05,0.282715633080747,0.333,0.124,0.73736413406166,"FCGR3A+ Monocyte","DNAJC4"
"PLSCR1",6.32296326385317e-05,0.26309659480484,0.255,0.083,0.77728187402547,"FCGR3A+ Monocyte","PLSCR1"
"PPP1CA",6.33879133206668e-05,0.350322945893969,0.843,0.531,0.779227618450957,"FCGR3A+ Monocyte","PPP1CA"
"POMP",6.46311918502356e-05,0.327868808418637,0.784,0.429,0.794511241414946,"FCGR3A+ Monocyte","POMP"
