"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"HSPB11",2.2559599665973e-33,0.440312906935555,0.456,0.088,3.11502952187755e-29,"MKI67 high CD8AB+ T","HSPB11"
"SRSF7",2.97430124706522e-33,0.571193973232375,0.605,0.141,4.10691516194766e-29,"MKI67 high CD8AB+ T","SRSF7"
"RNPS1",3.0793056106347e-33,0.499850106874429,0.439,0.084,4.25190518716439e-29,"MKI67 high CD8AB+ T","RNPS1"
"PSMA5",3.34295888128572e-33,0.484417914415503,0.579,0.13,4.61595762327933e-29,"MKI67 high CD8AB+ T","PSMA5"
"TIMM10",3.64395742534515e-33,0.468369335583835,0.36,0.06,5.03157641291659e-29,"MKI67 high CD8AB+ T","TIMM10"
"SRM",4.62820431701733e-33,0.513811199655243,0.421,0.078,6.39062452093753e-29,"MKI67 high CD8AB+ T","SRM"
"COX6A1",6.26970663135334e-33,0.711940146639286,0.904,0.291,8.65721091657269e-29,"MKI67 high CD8AB+ T","COX6A1"
"RBM3",7.78708619533738e-33,0.561880505073313,0.781,0.21,1.07524086185218e-28,"MKI67 high CD8AB+ T","RBM3"
"CCT2",8.34779415731882e-33,0.385174577015705,0.272,0.037,1.15266341724258e-28,"MKI67 high CD8AB+ T","CCT2"
"RALY",8.85679967040516e-33,0.613884433518542,0.596,0.141,1.22294689848954e-28,"MKI67 high CD8AB+ T","RALY"
"MRPS15",9.71155934651303e-33,0.279203540893243,0.342,0.055,1.34097211456652e-28,"MKI67 high CD8AB+ T","MRPS15"
"UFD1L",1.04525030225934e-32,0.457794502972437,0.351,0.058,1.44328161735969e-28,"MKI67 high CD8AB+ T","UFD1L"
"SUB1",1.40982185672949e-32,0.802625386379134,0.974,0.365,1.94668201977208e-28,"MKI67 high CD8AB+ T","SUB1"
"TRAPPC2L",2.64737240544273e-32,0.35929554491397,0.456,0.09,3.65549181743532e-28,"MKI67 high CD8AB+ T","TRAPPC2L"
"CHCHD2",2.65425354184101e-32,0.789655433066993,0.947,0.415,3.66499329057407e-28,"MKI67 high CD8AB+ T","CHCHD2"
"PDCD5",3.75293692781397e-32,0.570089875801223,0.395,0.073,5.18205530992553e-28,"MKI67 high CD8AB+ T","PDCD5"
"EEF1E1",4.23640163228879e-32,0.374495881348461,0.254,0.033,5.84962337386436e-28,"MKI67 high CD8AB+ T","EEF1E1"
"RRP7A",4.42330914966956e-32,0.3672541910171,0.263,0.035,6.10770527386373e-28,"MKI67 high CD8AB+ T","RRP7A"
"ACAT1",4.5945886360642e-32,0.378593018891907,0.272,0.037,6.34420798867744e-28,"MKI67 high CD8AB+ T","ACAT1"
"ODC1",4.73300461934461e-32,0.356991032731315,0.272,0.037,6.53533277839104e-28,"MKI67 high CD8AB+ T","ODC1"
"ACAA2",5.53107777666028e-32,0.449200802585328,0.316,0.049,7.63731219401251e-28,"MKI67 high CD8AB+ T","ACAA2"
"PSMB6",6.23038659006856e-32,0.405407705721214,0.447,0.088,8.60291780356667e-28,"MKI67 high CD8AB+ T","PSMB6"
"HSD17B10",6.95429031413888e-32,0.379598803135325,0.421,0.08,9.60248406576296e-28,"MKI67 high CD8AB+ T","HSD17B10"
"FIBP",7.35119710818384e-32,0.303125694619121,0.386,0.069,1.01505329669802e-27,"MKI67 high CD8AB+ T","FIBP"
"PPP4C",7.35262931173237e-32,0.381848610226244,0.579,0.131,1.01525105536401e-27,"MKI67 high CD8AB+ T","PPP4C"
"PRDX2",1.14055564347003e-31,0.59878268567496,0.623,0.153,1.57487923250342e-27,"MKI67 high CD8AB+ T","PRDX2"
"MRPL14",1.19703993298699e-31,0.361983133625338,0.474,0.097,1.65287273946844e-27,"MKI67 high CD8AB+ T","MRPL14"
"NME1-NME2",1.5593323480675e-31,0.430014342181064,0.377,0.067,2.1531261062116e-27,"MKI67 high CD8AB+ T","NME1-NME2"
"PNKD",2.72360488536711e-31,0.389976154831296,0.421,0.081,3.76075362571491e-27,"MKI67 high CD8AB+ T","PNKD"
"EIF2S2",3.13718140288188e-31,0.399033653515645,0.482,0.1,4.3318200810993e-27,"MKI67 high CD8AB+ T","EIF2S2"
"CCT6A",6.13830714690985e-31,0.362710885318898,0.325,0.053,8.47577450845313e-27,"MKI67 high CD8AB+ T","CCT6A"
"MRPL47",7.11813706489991e-31,0.270438520982703,0.307,0.048,9.8287236592138e-27,"MKI67 high CD8AB+ T","MRPL47"
"DNAJC8",9.90924665539151e-31,0.292247458673201,0.342,0.058,1.36826877817646e-26,"MKI67 high CD8AB+ T","DNAJC8"
"PSMD8",1.015929133972e-30,0.433485235326338,0.57,0.131,1.40279494818854e-26,"MKI67 high CD8AB+ T","PSMD8"
"NONO",1.08390154438006e-30,0.371751679711091,0.368,0.066,1.49665125247999e-26,"MKI67 high CD8AB+ T","NONO"
"MZT2A",1.18080613578023e-30,0.552325510926431,0.754,0.207,1.63045711228535e-26,"MKI67 high CD8AB+ T","MZT2A"
"MRPL23",1.23708565924906e-30,0.42034244458167,0.588,0.139,1.70816787829111e-26,"MKI67 high CD8AB+ T","MRPL23"
"ENO11",2.67033592017062e-30,0.757548010488038,0.693,0.203,3.68719983857159e-26,"MKI67 high CD8AB+ T","ENO1"
"UFM1",3.51626057058837e-30,0.379579588759012,0.298,0.047,4.85525259586842e-26,"MKI67 high CD8AB+ T","UFM1"
"GTF3C6",3.90810390326369e-30,0.395634938200622,0.421,0.083,5.3963098696265e-26,"MKI67 high CD8AB+ T","GTF3C6"
"TLN11",4.30100542559983e-30,0.343799835119143,0.395,0.074,5.93882829166825e-26,"MKI67 high CD8AB+ T","TLN1"
"RPS27L",8.6814170636947e-30,0.631832203816065,0.684,0.189,1.19873006815496e-25,"MKI67 high CD8AB+ T","RPS27L"
"ATP5J",9.01744743724415e-30,0.528419774417529,0.737,0.203,1.24512914213467e-25,"MKI67 high CD8AB+ T","ATP5J"
"RPL26L1",1.12903524121826e-29,0.407956082743824,0.263,0.038,1.55897186107418e-25,"MKI67 high CD8AB+ T","RPL26L1"
"PARK7",1.24786848447736e-29,0.498692171686437,0.789,0.226,1.72305680336634e-25,"MKI67 high CD8AB+ T","PARK7"
"EIF4A11",1.31567508385993e-29,0.706901498172815,0.825,0.27,1.81668415579379e-25,"MKI67 high CD8AB+ T","EIF4A1"
"NUDT5",1.41169762524251e-29,0.286045620734847,0.307,0.05,1.94927208093486e-25,"MKI67 high CD8AB+ T","NUDT5"
"POLR2E",2.05582273144975e-29,0.367258543569904,0.395,0.076,2.83868002758582e-25,"MKI67 high CD8AB+ T","POLR2E"
"UQCRH1",2.20914804915892e-29,0.704089529269106,0.904,0.312,3.05039162627864e-25,"MKI67 high CD8AB+ T","UQCRH"
"MDH1",2.48114995711472e-29,0.354623992682072,0.421,0.084,3.425971860784e-25,"MKI67 high CD8AB+ T","MDH1"
"PSMA3",3.42837742479364e-29,0.339713782622124,0.36,0.066,4.73390354815505e-25,"MKI67 high CD8AB+ T","PSMA3"
"SDHD",3.53318180798445e-29,0.268969129430832,0.316,0.052,4.87861744046493e-25,"MKI67 high CD8AB+ T","SDHD"
"VDAC2",5.20153840387016e-29,0.361042221540604,0.421,0.085,7.18228422806392e-25,"MKI67 high CD8AB+ T","VDAC2"
"RBBP4",5.33359007007012e-29,0.312338049494726,0.307,0.05,7.36462116875282e-25,"MKI67 high CD8AB+ T","RBBP4"
"MANF",5.98774764973814e-29,0.414598161835941,0.325,0.056,8.26788195475842e-25,"MKI67 high CD8AB+ T","MANF"
"C20orf24",7.84936425935103e-29,0.42830139732591,0.491,0.11,1.08384021693119e-24,"MKI67 high CD8AB+ T","C20orf24"
"CCT5",8.17839582289617e-29,0.358156506378088,0.333,0.058,1.1292728952255e-24,"MKI67 high CD8AB+ T","CCT5"
"PUF60",8.46154519214031e-29,0.272419957259829,0.342,0.061,1.16837016013073e-24,"MKI67 high CD8AB+ T","PUF60"
"NDUFB3",1.03098350441259e-28,0.473381864663098,0.64,0.166,1.4235820228929e-24,"MKI67 high CD8AB+ T","NDUFB3"
"HNRNPF",1.35355509890273e-28,0.454338857663002,0.632,0.162,1.86898888056489e-24,"MKI67 high CD8AB+ T","HNRNPF"
"CCT7",1.41468809251377e-28,0.341626486744776,0.36,0.067,1.95340131814301e-24,"MKI67 high CD8AB+ T","CCT7"
"SPCS3",1.48171232632168e-28,0.371319286544169,0.36,0.067,2.04594838018497e-24,"MKI67 high CD8AB+ T","SPCS3"
"COX6A1P2",1.51767581971573e-28,0.318516708087613,0.325,0.056,2.09560677186348e-24,"MKI67 high CD8AB+ T","COX6A1P2"
"COX17",1.97668266757388e-28,0.526945130810862,0.526,0.126,2.72940342738601e-24,"MKI67 high CD8AB+ T","COX17"
"NDUFA6",2.01903029152065e-28,0.410542253597514,0.526,0.122,2.78787702653171e-24,"MKI67 high CD8AB+ T","NDUFA6"
"TRA2B",2.13860854778025e-28,0.367796046493959,0.36,0.067,2.95299068277497e-24,"MKI67 high CD8AB+ T","TRA2B"
"WTAP",4.90914019354273e-28,0.301965981699824,0.342,0.062,6.77854077924381e-24,"MKI67 high CD8AB+ T","WTAP"
"MT2A",4.91070501806797e-28,0.840620660814551,0.912,0.415,6.78070148894825e-24,"MKI67 high CD8AB+ T","MT2A"
"ETFA",5.43737943515352e-28,0.375331764776182,0.325,0.057,7.50793352405998e-24,"MKI67 high CD8AB+ T","ETFA"
"COX8A",7.14564629346498e-28,0.787047720217005,0.816,0.295,9.86670840201645e-24,"MKI67 high CD8AB+ T","COX8A"
"ITGAE",8.34688620202115e-28,0.36971260294563,0.316,0.055,1.15253804677508e-23,"MKI67 high CD8AB+ T","ITGAE"
"CLTA",8.76729206618093e-28,0.309822048090984,0.482,0.108,1.21058768849826e-23,"MKI67 high CD8AB+ T","CLTA"
"RHEB",8.98890163484768e-28,0.331815824132828,0.307,0.052,1.24118753773977e-23,"MKI67 high CD8AB+ T","RHEB"
"VPS29",9.0160290658581e-28,0.385151144129984,0.421,0.088,1.24493329341369e-23,"MKI67 high CD8AB+ T","VPS29"
"GLRX3",9.22194443264519e-28,0.366439415031996,0.281,0.045,1.27336608725965e-23,"MKI67 high CD8AB+ T","GLRX3"
"C17orf49",1.37156650133838e-27,0.361646852012549,0.289,0.048,1.89385902504804e-23,"MKI67 high CD8AB+ T","C17orf49"
"SNRPA",1.83494615852306e-27,0.422694692372055,0.333,0.061,2.53369365568863e-23,"MKI67 high CD8AB+ T","SNRPA"
"PGK1",1.8624422682292e-27,0.439897234648051,0.596,0.153,2.57166028397089e-23,"MKI67 high CD8AB+ T","PGK1"
"RNF187",2.34647709240461e-27,0.327873396943182,0.316,0.055,3.24001556919228e-23,"MKI67 high CD8AB+ T","RNF187"
"ACTG1",2.50652200653804e-27,0.70235835045315,0.991,0.744,3.46100558662772e-23,"MKI67 high CD8AB+ T","ACTG1"
"RP11-345J4.5",3.17364908041669e-27,0.329479751886623,0.395,0.08,4.38217465023936e-23,"MKI67 high CD8AB+ T","RP11-345J4.5"
"MIR4435-1HG",4.10502588912667e-27,0.339783573829292,0.412,0.086,5.66821974770611e-23,"MKI67 high CD8AB+ T","MIR4435-1HG"
"RPN2",4.16967079528802e-27,0.320021368410027,0.333,0.061,5.7574814341337e-23,"MKI67 high CD8AB+ T","RPN2"
"H2AFJ",4.64844037077817e-27,0.383754910991946,0.368,0.072,6.41856646397049e-23,"MKI67 high CD8AB+ T","H2AFJ"
"GSTO1",5.67016549642522e-27,0.388315023974251,0.465,0.105,7.82936451746394e-23,"MKI67 high CD8AB+ T","GSTO1"
"ARF1",6.6178572565125e-27,0.389341223168798,0.544,0.133,9.13793729979246e-23,"MKI67 high CD8AB+ T","ARF1"
"PMVK",7.27357942747656e-27,0.429457193276837,0.307,0.054,1.00433584734596e-22,"MKI67 high CD8AB+ T","PMVK"
"PSMC1",1.17982755317085e-26,0.335924914667272,0.342,0.064,1.62910588541831e-22,"MKI67 high CD8AB+ T","PSMC1"
"PSMC3",1.30290041907912e-26,0.357799385492942,0.342,0.065,1.79904489866444e-22,"MKI67 high CD8AB+ T","PSMC3"
"MGST3",1.30451915036298e-26,0.353163723018327,0.395,0.082,1.80128004282121e-22,"MKI67 high CD8AB+ T","MGST3"
"XRCC5",1.69616533815692e-26,0.387877700025516,0.351,0.068,2.34206509892707e-22,"MKI67 high CD8AB+ T","XRCC5"
"DECR1",1.87065047016605e-26,0.361871903904588,0.404,0.085,2.58299416920528e-22,"MKI67 high CD8AB+ T","DECR1"
"SEPT6",2.09965955729381e-26,0.413501872580098,0.421,0.092,2.89920991671129e-22,"MKI67 high CD8AB+ T","SEPT6"
"DNAJC15",2.17251335356536e-26,0.434824524301664,0.325,0.06,2.99980643860304e-22,"MKI67 high CD8AB+ T","DNAJC15"
"MT1X",2.53531327838921e-26,0.345747841450459,0.518,0.124,3.50076057479982e-22,"MKI67 high CD8AB+ T","MT1X"
"XRCC6",3.1923998334341e-26,0.351527590538779,0.386,0.08,4.4080656900058e-22,"MKI67 high CD8AB+ T","XRCC6"
"URM1",3.22881933332667e-26,0.414104999737856,0.289,0.05,4.45835373545746e-22,"MKI67 high CD8AB+ T","URM1"
"MRPL18",4.23615210322675e-26,0.431508425852036,0.272,0.045,5.84927882413549e-22,"MKI67 high CD8AB+ T","MRPL18"
"RER1",4.3812389975338e-26,0.290590698663196,0.447,0.1,6.04961480779467e-22,"MKI67 high CD8AB+ T","RER1"
"CD47",5.18437333801868e-26,0.364977333579376,0.474,0.111,7.1585827051362e-22,"MKI67 high CD8AB+ T","CD47"
"SZRD1",5.2341455360469e-26,0.299763052636844,0.263,0.042,7.22730815617356e-22,"MKI67 high CD8AB+ T","SZRD1"
"NDUFS8",7.66259555567297e-26,0.359748947229502,0.491,0.118,1.05805119432732e-21,"MKI67 high CD8AB+ T","NDUFS8"
"ENY21",8.00509418644182e-26,0.46347900717812,0.421,0.094,1.10534340526389e-21,"MKI67 high CD8AB+ T","ENY2"
"NDUFB8.1",8.21469316787484e-26,0.482628521364216,0.737,0.218,1.13428483262016e-21,"MKI67 high CD8AB+ T","NDUFB8.1"
"TPM3",8.50991773368307e-26,0.471590421923584,0.64,0.179,1.17504944066696e-21,"MKI67 high CD8AB+ T","TPM3"
"PSME2",1.33365604717794e-25,0.689632819881578,0.939,0.411,1.8415122699433e-21,"MKI67 high CD8AB+ T","PSME2"
"FAM96B",1.35448575209252e-25,0.345672976834076,0.561,0.143,1.87027392648935e-21,"MKI67 high CD8AB+ T","FAM96B"
"FKBP3",1.52612394560488e-25,0.311597535960404,0.298,0.053,2.10727194409122e-21,"MKI67 high CD8AB+ T","FKBP3"
"TCEB1",1.63812044416318e-25,0.341876483121641,0.386,0.081,2.26191670930051e-21,"MKI67 high CD8AB+ T","TCEB1"
"RNF126",2.15816109419317e-25,0.255383436312766,0.412,0.089,2.97998883886193e-21,"MKI67 high CD8AB+ T","RNF126"
"VIM1",2.59189846106064e-25,0.576438303261719,0.86,0.308,3.57889339503253e-21,"MKI67 high CD8AB+ T","VIM"
"SNRNP70",3.70355886660603e-25,0.375959913249695,0.342,0.068,5.11387408300961e-21,"MKI67 high CD8AB+ T","SNRNP70"
"TIMM8B",4.01368753011165e-25,0.36590303883956,0.544,0.139,5.54209974157816e-21,"MKI67 high CD8AB+ T","TIMM8B"
"ZNF207",5.10368999259212e-25,0.274259834518907,0.325,0.062,7.0471751417712e-21,"MKI67 high CD8AB+ T","ZNF207"
"CCDC28B",5.27795815985935e-25,0.285209753397377,0.307,0.056,7.28780462713379e-21,"MKI67 high CD8AB+ T","CCDC28B"
"TMEM167A",5.49947390181475e-25,0.306836969764907,0.316,0.059,7.59367356362581e-21,"MKI67 high CD8AB+ T","TMEM167A"
"C12orf751",5.62963211200751e-25,0.365999245846615,0.684,0.193,7.77339602025996e-21,"MKI67 high CD8AB+ T","C12orf75"
"HNRNPA0",5.88523156213249e-25,0.276736743418989,0.36,0.073,8.12632774099254e-21,"MKI67 high CD8AB+ T","HNRNPA0"
"BOLA3",6.00438944538017e-25,0.256415951352498,0.298,0.054,8.29086094618094e-21,"MKI67 high CD8AB+ T","BOLA3"
"NDUFA7.1",7.73071045274314e-25,0.42196886165639,0.465,0.111,1.06745649931477e-20,"MKI67 high CD8AB+ T","NDUFA7.1"
"SLC25A39",1.09263282190481e-24,0.338828544078747,0.254,0.042,1.50870740048616e-20,"MKI67 high CD8AB+ T","SLC25A39"
"TXN2",1.12540884342346e-24,0.286052055063116,0.316,0.06,1.55396453099911e-20,"MKI67 high CD8AB+ T","TXN2"
"SRP9",1.13221242635992e-24,0.389273800734032,0.456,0.108,1.56335891831778e-20,"MKI67 high CD8AB+ T","SRP9"
"PSMB1",1.35441869517669e-24,0.392731081707059,0.719,0.21,1.87018133429997e-20,"MKI67 high CD8AB+ T","PSMB1"
"NDUFB9",1.45907639757082e-24,0.449316029070824,0.675,0.197,2.01469268976578e-20,"MKI67 high CD8AB+ T","NDUFB9"
"CALR",1.57369806933092e-24,0.413251909965149,0.596,0.164,2.17296229413213e-20,"MKI67 high CD8AB+ T","CALR"
"SLC25A31",2.15745516869066e-24,0.412245523058309,0.702,0.205,2.97901409692806e-20,"MKI67 high CD8AB+ T","SLC25A3"
"NOP56",2.80785281189778e-24,0.341127671358769,0.263,0.045,3.87708316266846e-20,"MKI67 high CD8AB+ T","NOP56"
"APOBEC3C",3.76301369817843e-24,0.323814665537291,0.342,0.07,5.19596931444477e-20,"MKI67 high CD8AB+ T","APOBEC3C"
"AKR1B1",4.14865206586781e-24,0.344973789134998,0.351,0.072,5.72845877255027e-20,"MKI67 high CD8AB+ T","AKR1B1"
"PSMD9",4.24939705353094e-24,0.340484726157775,0.342,0.07,5.86756745151552e-20,"MKI67 high CD8AB+ T","PSMD9"
"ATP5O",4.26064113295495e-24,0.397468283883338,0.719,0.213,5.8830932763842e-20,"MKI67 high CD8AB+ T","ATP5O"
"SERBP1",4.49067549851802e-24,0.368443602928576,0.456,0.11,6.20072472835368e-20,"MKI67 high CD8AB+ T","SERBP1"
"RPSAP58",4.68873078358484e-24,0.330754813964398,0.693,0.2,6.47419946597394e-20,"MKI67 high CD8AB+ T","RPSAP58"
"ALDOA",6.86642571212863e-24,0.565449373661355,0.825,0.284,9.48116062330721e-20,"MKI67 high CD8AB+ T","ALDOA"
"DNAJA1",7.00451683858033e-24,0.305351878089321,0.368,0.079,9.67183685071172e-20,"MKI67 high CD8AB+ T","DNAJA1"
"P4HB",7.58763980660826e-24,0.403499114480603,0.43,0.102,1.04770130449647e-19,"MKI67 high CD8AB+ T","P4HB"
"NDUFA12",8.11132355252037e-24,0.35108579956035,0.579,0.157,1.12001155613201e-19,"MKI67 high CD8AB+ T","NDUFA12"
"COX7B",9.50341397558828e-24,0.578174832314986,0.798,0.271,1.31223140174923e-19,"MKI67 high CD8AB+ T","COX7B"
"NDUFA2",9.58457225817588e-24,0.437205331852388,0.623,0.176,1.32343773740893e-19,"MKI67 high CD8AB+ T","NDUFA2"
"ATP5B",1.04398606038134e-23,0.519592779020017,0.596,0.171,1.44153595217455e-19,"MKI67 high CD8AB+ T","ATP5B"
"PLEKHJ1",1.11985515166589e-23,0.282362840641463,0.395,0.088,1.54629599342026e-19,"MKI67 high CD8AB+ T","PLEKHJ1"
"MAGOH",1.23050626809193e-23,0.34957513439834,0.36,0.077,1.69908305498134e-19,"MKI67 high CD8AB+ T","MAGOH"
"UBA1",1.4213897655916e-23,0.261952896524621,0.272,0.048,1.96265498832888e-19,"MKI67 high CD8AB+ T","UBA1"
"ANXA21",1.56687593917959e-23,0.45453462508792,0.395,0.091,2.16354229681918e-19,"MKI67 high CD8AB+ T","ANXA2"
"MRPL22",1.77096183172897e-23,0.295243749502155,0.333,0.068,2.44534409725137e-19,"MKI67 high CD8AB+ T","MRPL22"
"MRPL4",1.78879654250929e-23,0.350018489566134,0.263,0.046,2.46997026589682e-19,"MKI67 high CD8AB+ T","MRPL4"
"U2AF1",1.9619390466791e-23,0.342169258499088,0.377,0.083,2.7090454356545e-19,"MKI67 high CD8AB+ T","U2AF1"
"C11orf31",2.00063060715196e-23,0.386755916982598,0.711,0.213,2.76247074235543e-19,"MKI67 high CD8AB+ T","C11orf31"
"WDR1",2.05999591626226e-23,0.457526127689402,0.535,0.145,2.84444236117493e-19,"MKI67 high CD8AB+ T","WDR1"
"TOMM5",2.70694693085519e-23,0.326962278787463,0.368,0.08,3.73775232212485e-19,"MKI67 high CD8AB+ T","TOMM5"
"ZBTB8OS",4.09203398152492e-23,0.330188033967367,0.281,0.052,5.65028052168961e-19,"MKI67 high CD8AB+ T","ZBTB8OS"
"CHCHD1",6.11751373941357e-23,0.269721759157934,0.386,0.087,8.44706297138225e-19,"MKI67 high CD8AB+ T","CHCHD1"
"GNG5",6.3703043167616e-23,0.380175755855965,0.482,0.124,8.79611620058441e-19,"MKI67 high CD8AB+ T","GNG5"
"HDDC2",6.40095915261605e-23,0.300357892913726,0.289,0.055,8.83844439793224e-19,"MKI67 high CD8AB+ T","HDDC2"
"MRPS34",7.29188508419152e-23,0.277107781767664,0.447,0.109,1.00686349242516e-18,"MKI67 high CD8AB+ T","MRPS34"
"C17orf89",8.80406401850298e-23,0.267857037184366,0.482,0.121,1.21566515967489e-18,"MKI67 high CD8AB+ T","C17orf89"
"NCL",9.26671610768792e-23,0.333895620318801,0.439,0.106,1.27954816014955e-18,"MKI67 high CD8AB+ T","NCL"
"TXNL4A",1.03717765544183e-22,0.339122848369472,0.351,0.076,1.43213490663408e-18,"MKI67 high CD8AB+ T","TXNL4A"
"ATP1B3",1.15219033536067e-22,0.26866637335636,0.281,0.052,1.59094441506601e-18,"MKI67 high CD8AB+ T","ATP1B3"
"SRSF1",1.50433906059917e-22,0.316303879245746,0.272,0.05,2.07719137487533e-18,"MKI67 high CD8AB+ T","SRSF1"
"PSMA7",1.59814178553768e-22,0.463000517033378,0.763,0.25,2.20671417747043e-18,"MKI67 high CD8AB+ T","PSMA7"
"DNPH1",2.04970768537149e-22,0.285278894744638,0.272,0.05,2.83023637196095e-18,"MKI67 high CD8AB+ T","DNPH1"
"SRA1",2.34231770639754e-22,0.256926302910945,0.263,0.048,3.23427228899373e-18,"MKI67 high CD8AB+ T","SRA1"
"TUFM1",2.38087363940754e-22,0.268696123407088,0.482,0.123,3.28751032129394e-18,"MKI67 high CD8AB+ T","TUFM"
"CALM1",3.12846199142904e-22,0.567561679836528,0.877,0.327,4.31978031776521e-18,"MKI67 high CD8AB+ T","CALM1"
"MRPL11",3.50551941363075e-22,0.331612377337455,0.281,0.054,4.84042120634134e-18,"MKI67 high CD8AB+ T","MRPL11"
"AP2S11",3.51722261595029e-22,0.288810269364168,0.579,0.162,4.85658098810416e-18,"MKI67 high CD8AB+ T","AP2S1"
"LINC00152",3.76126642826294e-22,0.356162428396109,0.544,0.15,5.19355668414546e-18,"MKI67 high CD8AB+ T","LINC00152"
"PTBP1",4.90939974762167e-22,0.45900859738765,0.298,0.06,6.77889917151601e-18,"MKI67 high CD8AB+ T","PTBP1"
"CAPZA1",5.4077351976878e-22,0.276442790506009,0.377,0.086,7.46700076096732e-18,"MKI67 high CD8AB+ T","CAPZA1"
"ANP32A",5.97293114816878e-22,0.298895820450385,0.351,0.077,8.24742332939145e-18,"MKI67 high CD8AB+ T","ANP32A"
"COMMD4",8.38855443973829e-22,0.307107005549337,0.263,0.049,1.15829159703906e-17,"MKI67 high CD8AB+ T","COMMD4"
"DAD1",8.61795112992712e-22,0.294732043489681,0.509,0.136,1.18996669202034e-17,"MKI67 high CD8AB+ T","DAD1"
"S100A101",9.42592361723502e-22,0.481915967601446,0.868,0.299,1.30153153306781e-17,"MKI67 high CD8AB+ T","S100A10"
"NHP2L1",9.84897902489989e-22,0.35576155887395,0.518,0.142,1.35994702375818e-17,"MKI67 high CD8AB+ T","NHP2L1"
"ETFB",1.03301139323933e-21,0.359410675759423,0.395,0.094,1.42638213178487e-17,"MKI67 high CD8AB+ T","ETFB"
"RPS19BP1",1.12269713245515e-21,0.338528783868357,0.518,0.141,1.55022020049407e-17,"MKI67 high CD8AB+ T","RPS19BP1"
"POLR2K",1.20269487903973e-21,0.285708073439136,0.342,0.075,1.66068108897806e-17,"MKI67 high CD8AB+ T","POLR2K"
"RBMX",1.3994182252752e-21,0.364774500456343,0.36,0.082,1.93231668546e-17,"MKI67 high CD8AB+ T","RBMX"
"ARPC5",1.55636647792716e-21,0.360202312814941,0.579,0.166,2.14903083272183e-17,"MKI67 high CD8AB+ T","ARPC5"
"C11orf58",1.57208909931002e-21,0.277153966337551,0.412,0.1,2.17074062832728e-17,"MKI67 high CD8AB+ T","C11orf58"
"RBX1",1.69051259682147e-21,0.451390131388491,0.737,0.241,2.33425979369108e-17,"MKI67 high CD8AB+ T","RBX1"
"UBE2N",1.89634100251996e-21,0.325924040463543,0.333,0.072,2.61846765627956e-17,"MKI67 high CD8AB+ T","UBE2N"
"EIF5AL1",2.42042591023514e-21,0.272126514236787,0.272,0.052,3.34212409685268e-17,"MKI67 high CD8AB+ T","EIF5AL1"
"PRDX1",3.1016160775531e-21,0.463692824622019,0.43,0.111,4.28271147988533e-17,"MKI67 high CD8AB+ T","PRDX1"
"UQCRQ1",3.37063601442622e-21,0.587545017239312,0.816,0.304,4.65417420871972e-17,"MKI67 high CD8AB+ T","UQCRQ"
"MRPS12",3.60306441982832e-21,0.331099242557359,0.325,0.07,4.97511135089894e-17,"MKI67 high CD8AB+ T","MRPS12"
"MINOS1",4.60784385476411e-21,0.303283151789458,0.658,0.2,6.36251079465828e-17,"MKI67 high CD8AB+ T","MINOS1"
"CHURC1",4.84407880400359e-21,0.343978847221848,0.456,0.119,6.68870401256815e-17,"MKI67 high CD8AB+ T","CHURC1"
"MZT2B1",5.42454497444149e-21,0.540841763190276,0.895,0.356,7.4902117007088e-17,"MKI67 high CD8AB+ T","MZT2B"
"PCNP",5.83782974096582e-21,0.304956223205005,0.263,0.05,8.0608753063256e-17,"MKI67 high CD8AB+ T","PCNP"
"NDUFC1",7.30554527409775e-21,0.326211930165534,0.526,0.147,1.00874969144742e-16,"MKI67 high CD8AB+ T","NDUFC1"
"DBI",7.54874986629459e-21,0.505053088049227,0.772,0.268,1.04233138153796e-16,"MKI67 high CD8AB+ T","DBI"
"THOC7",9.10135943194516e-21,0.302970599716688,0.368,0.086,1.25671571036299e-16,"MKI67 high CD8AB+ T","THOC7"
"HDAC1",1.1461769963813e-20,0.300794994171003,0.298,0.062,1.5826411966033e-16,"MKI67 high CD8AB+ T","HDAC1"
"PPA11",1.21691797596235e-20,0.366749688061841,0.377,0.09,1.68032034120881e-16,"MKI67 high CD8AB+ T","PPA1"
"ABRACL",1.22518446581241e-20,0.38991767720513,0.482,0.131,1.69173471039377e-16,"MKI67 high CD8AB+ T","ABRACL"
"ARL6IP4",1.29066312803225e-20,0.374460972627531,0.719,0.231,1.78214764718692e-16,"MKI67 high CD8AB+ T","ARL6IP4"
"PRELID11",1.36316018100066e-20,0.390084440682928,0.614,0.188,1.88225157792571e-16,"MKI67 high CD8AB+ T","PRELID1"
"ATP5A11",1.42087873179155e-20,0.480525827105173,0.5,0.143,1.96194935285777e-16,"MKI67 high CD8AB+ T","ATP5A1"
"FBL",1.49150504041162e-20,0.311747466785558,0.412,0.103,2.05947015980036e-16,"MKI67 high CD8AB+ T","FBL"
"C11orf48",1.5074304734609e-20,0.298029001285092,0.333,0.075,2.08145999775481e-16,"MKI67 high CD8AB+ T","C11orf48"
"SH2D1A",1.57642683948348e-20,0.257576977842759,0.281,0.056,2.17673017995879e-16,"MKI67 high CD8AB+ T","SH2D1A"
"NDUFB4",1.71438243788162e-20,0.396634435862895,0.711,0.226,2.36721927022694e-16,"MKI67 high CD8AB+ T","NDUFB4"
